ID,model,make,type,year,condition,wheelDrive,doors,engine
17659,mountaineer,mercury,suv,2010,new,awd,4,4.0lv6
17660,milan,mercury,sedan,2009,used,fwd,4,2.3li4
17661,mariner,mercury,suv,2008,used,4x4,4,3.0lv6
17662,mountaineer,mercury,suv,2004,used,awd,4,4.6lv8
17663,mountaineer,mercury,suv,2003,used,awd,4,4.0lv6
17665,milan,mercury,sedan,2011,new,fwd,3,3.0lv6
17666,mountaineer,mercury,suv,2007,used,awd,4,4.0lv6
17667,milan,mercury,sedan,2009,used,fwd,4,2.3li4
17668,milan,mercury,sedan,2010,used,fwd,4,2.5li4
17669,montego,mercury,sedan,2005,used,fwd,4,3.0lv6
17670,montego,mercury,sedan,2006,used,fwd,4,3.0lv6
17671,milan,mercury,sedan,2010,used,fwd,4,2.5li4
17672,mariner,mercury,suv,2008,used,fwd,4,3.0lv6
17673,mountaineer,mercury,suv,2006,used,awd,4,4.6lv8
17674,mariner,mercury,suv,2007,used,4x4,4,3.0lv6
17675,milanhybrid,mercury,sedan,2011,new,fwd,4,2.5li4
17676,mariner,mercury,suv,2008,used,fwd,4,2.3li4
17678,milan,mercury,sedan,2007,used,fwd,4,2.3li4
17679,milan,mercury,sedan,2011,new,fwd,4,2.5li4
17680,sable,mercury,sedan,2008,used,fwd,4,3.5lv6
17681,montego,mercury,sedan,2006,used,fwd,4,3.0lv6
17682,milan,mercury,sedan,2010,used,fwd,4,3.0lv6
17683,sable,mercury,sedan,2009,used,fwd,4,3.5lv6
17684,milan,mercury,sedan,2008,used,fwd,4,2.3li4
17685,milan,mercury,sedan,2007,used,fwd,4,2.3li4
17686,mariner,mercury,suv,2008,used,fwd,4,2.3li4
17687,mariner,mercury,suv,2010,new,fwd,4,2.5li4
17688,mariner,mercury,suv,2008,used,4x4,4,3.0lv6
17689,mariner,mercury,suv,2011,new,4x4,4,2.5li4
17690,milan*,mercury,sedan,2008,used,fwd,4,3.0lv6
17691,mariner,mercury,suv,2005,used,4x4,3,3.0lv6
17692,sable,mercury,sedan,2004,used,fwd,4,3.0lv6
17693,mariner,mercury,suv,2008,used,fwd,4,2.3li4
17694,mountaineer,mercury,suv,2004,used,awd,4,4.0lv6
17695,sable,mercury,sedan,2002,used,fwd,4,3.0lv6
17696,mariner,mercury,suv,2008,used,4x4,4,3.0lv6
17697,milan,mercury,sedan,2006,used,fwd,4,3.0lv6
17698,milan,mercury,sedan,2010,used,fwd,4,3.0lv6
17699,mariner,mercury,suv,2010,used,4x4,4,2.5li4
17700,sable,mercury,sedan,2005,used,fwd,4,3.0lv6
17701,milan,mercury,sedan,2007,used,fwd,4,2.3li4
17702,mariner,mercury,suv,2008,used,4x4,4,3.0lv6
17703,sable,mercury,sedan,2001,used,fwd,4,3.0lv6
17704,mountaineer,mercury,suv,2010,new,awd,4,4.0lv6
17705,milan,mercury,sedan,2008,used,fwd,4,2.3li4
17706,montego,mercury,sedan,2005,used,fwd,4,3.0lv6
17707,milan,mercury,sedan,2010,new,fwd,4,2.5li4
17708,sable,mercury,sedan,2002,used,fwd,4,3.0lv6
17709,mariner,mercury,suv,2010,used,4x4,4,3.0lv6
17710,mariner,mercury,suv,2010,used,fwd,4,3.0lv6
17711,milan,mercury,sedan,2007,used,fwd,4,2.3li4
17712,mariner,mercury,suv,2011,new,fwd,4,2.5li4
17713,mountaineer,mercury,suv,2008,used,awd,4,4.0lv6
17714,sable,mercury,wagon,2003,used,fwd,4,3.0lv6
17715,mariner,mercury,suv,2005,used,4x4,5,3.0lv6
17716,sable,mercury,sedan,1998,used,fwd,4,3.0lv6
17717,milan,mercury,sedan,2010,new,fwd,4,2.5li4
17718,mariner,mercury,suv,2008,used,fwd,4,3.0lv6
17719,milan,mercury,sedan,2008,used,fwd,4,2.3li4
17720,milan,mercury,sedan,2010,used,fwd,4,2.5li4
17721,mariner,mercury,suv,2011,new,fwd,4,3.0lv6
17722,mariner,mercury,suv,2009,used,fwd,4,2.5li4
17723,mariner,mercury,suv,2011,new,fwd,4,3.0lv6
17724,mountaineer,mercury,suv,2007,used,awd,4,4.0lv6
17725,mariner,mercury,suv,2008,used,fwd,4,3.0lv6
17726,mountaineer,mercury,suv,2010,used,awd,4,4.0lv6
17727,cougar,mercury,coupe,2002,used,fwd,2,2.5lv6
17728,villager,mercury,minivan,1996,used,fwd,3,3.0lv6
17729,sable,mercury,sedan,2001,used,fwd,4,3.0lv6
17730,mariner,mercury,suv,2007,used,4x4,4,3.0lv6
17731,milan,mercury,sedan,2011,new,fwd,4,2.5li4
17732,montego,mercury,sedan,2006,used,fwd,4,3.0lv6
17733,mountaineer,mercury,suv,2005,used,awd,4,4.0lv6
17734,milan,mercury,sedan,2007,used,awd,4,3.0lv6
17735,mountaineer,mercury,suv,2002,used,awd,4,4.6lv8
17736,mariner,mercury,suv,2008,used,fwd,4,3.0lv6
17737,mariner,mercury,suv,2008,used,4x4,4,3.0lv6
17738,mountaineer,mercury,suv,2008,used,awd,4,4.0lv6
17739,milan,mercury,sedan,2008,used,fwd,4,3.0lv6
17740,villager,mercury,minivan,1997,used,fwd,3,3.0lv6
17741,mountaineer,mercury,suv,2002,used,awd,4,4.0lv6
17742,mountaineer,mercury,suv,2008,used,awd,4,4.0lv6
17743,mountaineer,mercury,suv,2008,used,awd,4,4.6lv8
17744,sable,mercury,sedan,1998,used,fwd,4,3.0lv6
17745,mariner,mercury,suv,2009,used,4x4,4,3.0lv6
17746,mariner,mercury,suv,2008,used,4x4,4,3.0lv6
17747,sable,mercury,sedan,2009,used,fwd,4,3.5lv6
17748,milan,mercury,sedan,2007,used,fwd,4,3.0lv6
17749,milan,mercury,sedan,2006,used,fwd,4,2.3li4
17750,milan,mercury,sedan,2009,new,fwd,4,2.3li4
17751,milan,mercury,sedan,2006,used,fwd,4,3.0lv6
17752,mountaineer,mercury,suv,2007,used,awd,4,4.6lv8
17753,mariner,mercury,suv,2008,used,fwd,4,3.0lv6
17754,sable,mercury,sedan,1998,used,fwd,4,3.0lv6
17755,sable,mercury,sedan,2005,used,fwd,4,3.0lv6
17756,milan,mercury,sedan,2010,new,fwd,4,2.5li4
17757,milan,mercury,sedan,2010,new,awd,4,3.0lv6
17758,sable,mercury,sedan,1999,used,fwd,4,3.0lv6
17759,sable,mercury,sedan,1998,used,fwd,4,3.0lv6
17760,tracer,mercury,sedan,1999,used,fwd,4,2.0li4
17761,mariner,mercury,suv,2008,used,fwd,5,3.0lv6
17762,montego,mercury,sedan,2006,used,fwd,4,3.0lv6
17763,sable,mercury,sedan,2008,used,fwd,4,3.5lv6
17764,milan,mercury,sedan,2010,new,fwd,4,2.5li4
17765,mariner,mercury,suv,2009,used,fwd,4,3.0lv6
17766,mariner,mercury,suv,2008,used,fwd,4,3.0lv6
17767,mariner,mercury,suv,2010,used,4x4,4,3.0lv6
17768,mariner,mercury,suv,2009,used,fwd,4,2.5li4
17769,sable,mercury,sedan,2005,used,fwd,4,3.0lv6
17770,mariner,mercury,suv,2010,new,fwd,4,2.5li4
17771,cougar,mercury,coupe,2001,used,fwd,2,2.5lv6
17772,sable,mercury,sedan,2002,used,fwd,4,3.0lv6
17773,mariner*,mercury,suv,2011,new,fwd,4,3.0lv6
17774,mariner,mercury,suv,2011,new,fwd,4,3.0lv6
17775,mountaineer,mercury,suv,2006,used,awd,4,4.6lv8
17776,mariner,mercury,suv,2010,used,4x4,4,2.5li4
17777,cougar,mercury,coupe,2001,used,fwd,2,2.5lv6
17778,milan,mercury,sedan,2010,new,fwd,4,3.0lv6
17779,sable,mercury,sedan,2008,used,fwd,4,3.5lv6
17780,sable,mercury,wagon,1998,used,fwd,4,3.0lv6
17781,sable,mercury,sedan,2008,used,fwd,4,3.5lv6
17782,milan,mercury,sedan,2007,used,fwd,4,3.0lv6
17783,milan,mercury,sedan,2007,used,fwd,4,2.3li4
17784,mariner,mercury,suv,2010,used,4x4,4,2.5li4
17785,milan,mercury,sedan,2007,used,fwd,4,2.3li4
17786,milan,mercury,sedan,2007,used,fwd,4,2.3li4
17787,mountaineer,mercury,suv,2010,new,awd,4,4.0lv6
17788,mountaineer,mercury,suv,2004,used,awd,4,4.0lv6
17789,mountaineer,mercury,suv,1997,used,4x4,4,5.0lv8
17790,mountaineer,mercury,suv,2005,used,awd,4,4.0lv6
17791,mariner,mercury,suv,2005,used,fwd,4,3.0lv6
17792,mariner,mercury,suv,2010,used,4x4,4,2.5li4
17793,villager,mercury,minivan,1997,used,fwd,3,3.0lv6
17794,mariner,mercury,suv,2008,new,fwd,4,3.0lv6
17795,mountaineer,mercury,suv,2002,used,awd,4,4.6lv8
17796,cougar,mercury,coupe,2000,used,fwd,2,2.5lv6
17797,sable,mercury,sedan,2000,used,fwd,4,3.0lv6
17798,montego,mercury,sedan,2006,used,fwd,4,3.0lv6
17799,sable,mercury,sedan,1998,used,fwd,4,3.0lv6
17800,mountaineer,mercury,suv,2005,used,awd,4,4.6lv8
17801,milan,mercury,sedan,2007,used,fwd,4,3.0lv6
17802,mariner,mercury,suv,2009,used,fwd,4,3.0lv6
17803,mountaineer,mercury,suv,2007,used,awd,4,4.0lv6
17804,montego,mercury,sedan,2007,used,awd,4,3.0lv6
17805,mountaineer,mercury,suv,2008,used,awd,4,4.0lv6
17806,mariner,mercury,suv,2010,used,4x4,4,2.5li4
17807,milan,mercury,sedan,2007,used,fwd,4,3.0lv6
17808,mariner,mercury,suv,2009,used,fwd,4,2.5li4
17809,milan,mercury,sedan,2008,used,fwd,4,3.0lv6
17810,mountaineer,mercury,suv,2000,used,4x4,4,4.0lv6
17812,mariner,mercury,suv,2011,new,4x4,4,3.0lv6
17813,milan,mercury,sedan,2007,used,fwd,4,3.0lv6
17814,montego,mercury,sedan,2007,used,fwd,4,3.0lv6
17815,mountaineer,mercury,suv,2003,used,awd,4,4.0lv6
17816,sable,mercury,sedan,2004,used,fwd,4,3.0lv6
17817,mariner,mercury,suv,2008,used,fwd,4,3.0lv6
17818,sable,mercury,sedan,2008,used,fwd,4,3.5lv6
17819,mariner,mercury,suv,2009,used,fwd,4,2.5li4
17820,sable,mercury,sedan,2002,used,fwd,4,3.0lv6
17821,milan,mercury,sedan,2011,new,fwd,4,2.5li4
17822,milan,mercury,sedan,2011,new,fwd,4,3.0lv6
17823,mariner,mercury,suv,2007,used,4x4,4,3.0lv6
17824,mountaineer,mercury,suv,2007,used,awd,4,4.0lv6
17826,milan,mercury,sedan,2010,used,fwd,4,2.5li4
17831,marinerhybrid,mercury,suv,2007,used,4x4,4,2.3li4
17832,milan,mercury,sedan,2007,used,fwd,4,2.3li4
17833,mariner,mercury,suv,2008,used,4x4,4,3.0lv6
17834,milan,mercury,sedan,2010,used,fwd,4,3.0lv6
17835,sable,mercury,wagon,1999,used,fwd,4,3.0lv6
17836,mariner,mercury,suv,2009,used,fwd,4,2.5li4
17837,mariner,mercury,suv,2008,used,fwd,4,3.0lv6
17838,mariner,mercury,suv,2008,used,4x4,4,3.0lv6
17843,milan,mercury,sedan,2008,used,fwd,4,2.3li4
17845,mariner,mercury,suv,2010,new,4x4,4,3.0lv6
17848,montego,mercury,sedan,2007,used,fwd,4,3.0lv6
17850,milan,mercury,sedan,2010,used,fwd,4,3.0lv6
17852,mariner,mercury,suv,2008,used,fwd,4,2.3li4
17854,mariner,mercury,suv,2008,used,fwd,4,3.0lv6
17856,mariner,mercury,suv,2008,used,4x4,4,3.0lv6
17860,mariner,mercury,suv,2010,used,4x4,4,2.5li4
17864,mariner,mercury,suv,2008,used,4x4,4,3.0lv6
17869,mariner,mercury,suv,2008,used,4x4,4,3.0lv6
17873,mariner,mercury,suv,2011,used,fwd,4,2.5li4
17884,sable,mercury,wagon,2003,used,fwd,4,3.0lv6
17901,sable,mercury,wagon,2003,used,fwd,4,3.0lv6
17944,marinerhybrid,mercury,suv,2006,used,4x4,4,2.3li4
17968,sable,mercury,wagon,1999,used,fwd,4,3.0lv6
18234,coopers,mini,hatchback,2005,used,fwd,2,1.6li4
18235,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18236,coopers,mini,convertible,2010,new,fwd,2,1.6li4
18237,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18238,coopers,mini,hatchback,2006,used,fwd,2,1.6li4
18239,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
18240,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18241,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18242,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18243,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18244,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18245,coopers,mini,hatchback,2003,used,fwd,2,1.6li4
18246,coopers,mini,hatchback,2010,used,fwd,2,1.6li4
18247,coopers,mini,convertible,2011,new,fwd,3,1.6li4
18248,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18249,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18250,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18251,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18252,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18253,coopers,mini,hatchback,2004,used,fwd,2,1.6li4
18254,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18255,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18256,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18257,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18258,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18259,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
18260,cooper,mini,convertible,2007,used,fwd,2,1.6li4
18261,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18262,coopers,mini,hatchback,2003,used,fwd,2,1.6li4
18263,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18264,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18265,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18266,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18267,cooper,mini,hatchback,2011,used,fwd,2,1.6li4
18268,coopercountryman,mini,suv,2011,new,fwd,4,1.6li4
18269,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18270,cooper,mini,hatchback,2011,used,fwd,2,1.6li4
18271,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18272,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18273,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18274,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18275,coopers,mini,hatchback,2004,used,fwd,2,1.6li4
18276,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18277,coopers,mini,hatchback,2006,used,fwd,2,1.6li4
18278,coopers,mini,convertible,2010,new,fwd,2,1.6li4
18279,cooper,mini,hatchback,2008,used,fwd,2,1.6li4
18280,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18281,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18282,coopers,mini,hatchback,2009,used,fwd,2,1.6li4
18283,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18284,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18285,cooper,mini,hatchback,2005,used,fwd,2,1.6li4
18286,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18287,cooper,mini,hatchback,2006,used,fwd,2,1.6li4
18288,coopercountryman,mini,suv,2011,new,fwd,4,1.6li4
18289,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18290,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18291,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18292,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18293,cooper*,mini,hatchback,2011,new,fwd,2,1.6li4
18294,cooper,mini,hatchback,2009,used,fwd,2,1.6li4
18295,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18296,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18297,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18298,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18299,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18300,coopers,mini,hatchback,2010,used,fwd,2,1.6li4
18301,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18302,coopercountryman,mini,suv,2011,new,fwd,4,1.6li4
18303,coopers,mini,convertible,2009,used,fwd,2,1.6li4
18304,coopers,mini,convertible,2010,used,fwd,2,1.6li4
18305,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18306,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18307,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18308,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18309,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
18310,cooper,mini,convertible,2005,used,fwd,2,1.6li4
18311,cooperclubman,mini,wagon,2008,used,fwd,3,1.6li4
18312,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18313,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
18314,cooperclubman,mini,wagon,2010,used,fwd,3,1.6li4
18315,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18316,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18317,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18318,coopers,mini,hatchback,2008,used,fwd,2,1.6li4
18319,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18320,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18321,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18322,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
18323,cooper*,mini,hatchback,2011,new,fwd,2,1.6li4
18324,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18325,coopercountryman,mini,suv,2011,new,fwd,4,1.6li4
18326,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18327,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18328,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18329,coopers,mini,hatchback,2003,used,fwd,2,1.6li4
18330,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18331,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18332,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18333,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18334,coopers,mini,hatchback,2008,used,fwd,2,1.6li4
18335,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18336,coopers,mini,hatchback,2009,used,fwd,2,1.6li4
18337,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18338,cooper,mini,hatchback,2007,used,fwd,2,1.6li4
18339,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18340,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18341,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
18342,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18343,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18344,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18345,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18346,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18347,cooper,mini,hatchback,2005,used,fwd,2,1.6li4
18348,coopers,mini,hatchback,2008,used,fwd,2,1.6li4
18349,cooper,mini,hatchback,2003,used,fwd,2,1.6li4
18350,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18351,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18352,coopers,mini,convertible,2008,used,fwd,2,1.6li4
18353,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18354,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18355,cooper,mini,hatchback,2007,used,fwd,2,1.6li4
18356,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
18357,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18358,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18359,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18360,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
18361,cooperclubman,mini,wagon,2009,used,fwd,3,1.6li4
18362,cooper,mini,hatchback,2004,used,fwd,2,1.6li4
18363,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18364,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18365,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18366,coopers,mini,hatchback,2006,used,fwd,2,1.6li4
18367,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18368,coopers,mini,convertible,2011,new,fwd,3,1.6li4
18369,coopers,mini,hatchback,2010,new,fwd,2,1.6li4
18370,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18371,cooper*,mini,hatchback,2011,new,fwd,2,1.6li4
18372,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18373,coopers,mini,hatchback,2009,used,fwd,2,1.6li4
18374,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18375,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18376,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18377,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18378,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18379,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18380,coopers,mini,convertible,2006,used,fwd,2,1.6li4
18381,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18382,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18383,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18384,cooper,mini,hatchback,2010,used,fwd,2,1.6li4
18385,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18386,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18387,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18388,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18389,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18390,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18391,coopers,mini,convertible,2005,used,fwd,2,1.6li4
18392,cooper,mini,hatchback,2006,used,fwd,2,1.6li4
18393,cooperclubman*,mini,wagon,2011,new,fwd,3,1.6li4
18394,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18395,cooper,mini,hatchback,2003,used,fwd,2,1.6li4
18396,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18397,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18398,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18399,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18400,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18401,coopers*,mini,hatchback,2011,new,fwd,2,1.6li4
18402,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18403,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18404,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18405,cooper,mini,hatchback,2004,used,fwd,2,1.6li4
18406,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18407,cooper,mini,hatchback,2002,used,fwd,2,1.6li4
18408,coopers,mini,hatchback,2007,used,fwd,2,1.6li4
18409,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18410,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18411,cooper,mini,convertible,2009,new,fwd,2,1.6li4
18412,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18413,cooper,mini,hatchback,2009,used,fwd,2,1.6li4
18414,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18415,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18416,cooperclubman,mini,wagon,2009,used,fwd,3,1.6li4
18417,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18418,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18419,coopers,mini,hatchback,2007,used,fwd,2,1.6li4
18420,coopers,mini,hatchback,2008,used,fwd,2,1.6li4
18421,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18422,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18423,coopers,mini,convertible,2006,used,fwd,2,1.6li4
18424,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18425,coopers,mini,hatchback,2007,used,fwd,2,1.6li4
18426,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18427,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18428,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18429,coopers,mini,hatchback,2006,used,fwd,2,1.6li4
18430,cooper,mini,hatchback,2007,used,fwd,2,1.6li4
18431,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18432,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18433,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18434,cooper,mini,hatchback,2005,used,fwd,2,1.6li4
18435,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18436,coopers*,mini,convertible,2011,new,fwd,2,1.6li4
18437,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18438,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18439,coopers*,mini,hatchback,2007,used,fwd,2,1.6li4
18440,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18441,cooper,mini,convertible,2009,used,fwd,2,1.6li4
18442,coopers,mini,hatchback,2005,used,fwd,2,1.6li4
18443,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18444,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18445,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
18446,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18447,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18448,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18449,cooper,mini,hatchback,2005,used,fwd,2,1.6li4
18450,coopers,mini,convertible,2005,used,fwd,2,1.6li4
18451,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18452,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18453,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18454,cooper,mini,hatchback,2006,used,fwd,2,1.6li4
18455,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18456,cooper,mini,hatchback,2008,used,fwd,2,1.6li4
18457,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18458,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18459,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18460,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18461,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
18462,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18463,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18464,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18465,coopercountryman,mini,suv,2011,new,fwd,4,1.6li4
18466,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18467,cooper*,mini,hatchback,2006,used,fwd,2,1.6li4
18468,cooper,mini,hatchback,2004,used,fwd,2,1.6li4
18469,coopers,mini,hatchback,2010,new,fwd,2,1.6li4
18470,coopercountryman,mini,suv,2011,new,fwd,4,1.6li4
18471,coopercountryman,mini,suv,2011,new,fwd,4,1.6li4
18472,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18473,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18474,coopers,mini,hatchback,2009,used,fwd,2,1.6li4
18475,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18476,coopers,mini,convertible,2006,used,fwd,2,1.6li4
18477,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
18478,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18479,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18480,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18481,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18482,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
