ID,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1233,700,Suzy B Dirty Blonde Ale,American Blonde Ale,16.0,0.048,nan,456,Lucette Brewing Company,Menominie,WI
1234,2033,Pub Ale,English Dark Mild Ale,12.0,0.038,18.0,245,Lucky Town Brewing Company,Jackson,MS
1235,1978,Ballistic Blonde,Belgian Pale Ale,12.0,0.051,nan,245,Lucky Town Brewing Company,Jackson,MS
1236,2311,Knotty Pine,American Pale Ale (APA),12.0,0.054,nan,158,Lumberyard Brewing Company,Flagstaff,AZ
1237,1153,Lumberyard Pilsner,American Amber / Red Ale,12.0,0.053,20.0,158,Lumberyard Brewing Company,Flagstaff,AZ
1238,355,Lumberyard IPA,American IPA,12.0,0.061,nan,158,Lumberyard Brewing Company,Flagstaff,AZ
1239,125,Lumberyard Red Ale,American Amber / Red Ale,12.0,0.045,nan,158,Lumberyard Brewing Company,Flagstaff,AZ
1240,962,Mac's Highlander Pale Ale (2000),American Pale Ale (APA),12.0,0.05,nan,485,MacTarnahans Brewing Company,Portland,OR
1241,961,Three Way Pale Ale,American Amber / Red Ale,12.0,0.051,32.0,485,MacTarnahans Brewing Company,Portland,OR
1242,1475,Macon Progress Ale,Schwarzbier,12.0,0.05,nan,400,Macon Beer Company,Macon,GA
1243,1008,Macon History Ale,American Brown Ale,12.0,0.055,nan,400,Macon Beer Company,Macon,GA
1244,2454,Galaxy High,Kölsch,16.0,0.099,nan,91,Madtree Brewing Company,Cincinnati,OH
1245,2209,Sol Drifter,American Blonde Ale,12.0,0.043,18.0,91,Madtree Brewing Company,Cincinnati,OH
1246,2133,Thunder Snow,Winter Warmer,12.0,0.05,nan,91,Madtree Brewing Company,Cincinnati,OH
1247,1994,The Great Pumpcan,Fruit / Vegetable Beer,16.0,0.079,18.0,91,Madtree Brewing Company,Cincinnati,OH
1248,1816,Gunga Din,Kölsch,16.0,0.047,11.0,91,Madtree Brewing Company,Cincinnati,OH
1249,1815,SPRYE,American Pale Ale (APA),12.0,0.05,40.0,91,Madtree Brewing Company,Cincinnati,OH
1250,1126,Psychopathy,American IPA,12.0,0.069,70.0,91,Madtree Brewing Company,Cincinnati,OH
1251,1125,Gnarly Brown,American Brown Ale,12.0,0.07,32.0,91,Madtree Brewing Company,Cincinnati,OH
1252,1124,Happy Amber,American Amber / Red Ale,12.0,0.06,30.0,91,Madtree Brewing Company,Cincinnati,OH
1253,1813,#9,Fruit / Vegetable Beer,16.0,0.051,20.0,303,Magic Hat Brewing Company,South Burlington,VT
1254,1113,Wolf Among Weeds IPA (2012),Hefeweizen,12.0,0.055,13.0,303,Magic Hat Brewing Company,South Burlington,VT
1255,892,#9,Fruit / Vegetable Beer,12.0,0.051,20.0,303,Magic Hat Brewing Company,South Burlington,VT
1256,511,High Country Pilsner (Current),Saison / Farmhouse Ale,12.0,0.042,nan,534,Mammoth Brewing Company,Mammoth Lakes,CA
1257,75,Epic IPA,American IPA,12.0,0.065,nan,534,Mammoth Brewing Company,Mammoth Lakes,CA
1258,74,Golden Trout Pilsner,German Pilsener,12.0,0.042,nan,534,Mammoth Brewing Company,Mammoth Lakes,CA
1259,73,Real McCoy Amber Ale (Current),American Amber / Red Ale,12.0,0.045,nan,534,Mammoth Brewing Company,Mammoth Lakes,CA
1260,1628,Lewbricator Wheat Dopplebock,American Pale Ale (APA),12.0,0.072,nan,356,Manayunk Brewing Company,Louisville,PA
1261,1626,Manayunk Oktoberfest,Märzen / Oktoberfest,12.0,0.067,nan,356,Manayunk Brewing Company,Louisville,PA
1262,1625,Belgian Style Session Ale,Belgian Pale Ale,12.0,0.045,21.0,356,Manayunk Brewing Company,Louisville,PA
1263,1624,Manayunk IPA,American IPA,16.0,0.055,nan,356,Manayunk Brewing Company,Louisville,PA
1264,1600,Yunkin' Punkin',Pumpkin Ale,12.0,0.055,nan,335,Manayunk Brewing Company,Philadelphia,PA
1265,1484,Summer Paradise,American Pale Wheat Ale,12.0,0.05,18.0,356,Manayunk Brewing Company,Louisville,PA
1266,1356,Monk from the 'Yunk,Tripel,12.0,0.09,30.0,356,Manayunk Brewing Company,Louisville,PA
1267,1355,Contemplation (2012),Fruit / Vegetable Beer,12.0,0.06,14.0,356,Piney River Brewing Company,Louisville,PA
1268,1334,Dreamin' Double IPA,American Double / Imperial IPA,12.0,0.085,44.0,356,Manayunk Brewing Company,Louisville,PA
1269,1674,Chaotic Double IPA,American Double / Imperial IPA,12.0,0.099,93.0,346,Manzanita Brewing Company,Santee,CA
1270,1673,Manzanita IPA,American IPA,12.0,0.08,88.0,346,Manzanita Brewing Company,Santee,CA
1271,1672,Riverwalk Blonde Ale,American Blonde Ale,12.0,0.06,25.0,346,Manzanita Brewing Company,Santee,CA
1272,1671,Gillespie Brown Ale,American Brown Ale,12.0,0.055,49.0,346,Manzanita Brewing Company,Santee,CA
1273,1670,Moar,Cream Ale,12.0,0.066,nan,346,Manzanita Brewing Company,Santee,CA
1274,1262,Marble Pilsner,Vienna Lager,12.0,0.047,nan,443,Marble Brewery,Albuquerque,NM
1275,845,Marble India Pale Ale,American IPA,12.0,0.062,nan,443,Marble Brewery,Albuquerque,NM
1276,1783,Toughcats IPA,American IPA,16.0,0.072,nan,80,Kona Brewing Company,Slippery Rock,OR
1277,1717,Tug Pale Ale,American Pale Ale (APA),16.0,0.05,nan,317,Marshall Wharf Brewing Company,Belfast,ME
1278,1716,Sexy Chaos,Russian Imperial Stout,16.0,0.099,nan,317,Mudshark Brewing Company,Belfast,ME
1279,1516,Pilot Rock Porter,American Pale Ale (APA),16.0,0.063,nan,166,Marshall Wharf Brewing Company,Arvada,TX
1280,725,Cant Dog Imperial Pale Ale,American Double / Imperial IPA,16.0,0.097,nan,317,Marshall Wharf Brewing Company,Belfast,ME
1281,2308,River House,Saison / Farmhouse Ale,16.0,0.055,20.0,161,Martin House Brewing Company,Fort Worth,TX
1282,2268,Pretzel Stout,American Stout,16.0,0.065,47.0,161,Martin House Brewing Company,Fort Worth,TX
1283,2197,Rubberneck Red,American Amber / Red Ale,16.0,0.05,12.0,161,Martin House Brewing Company,Fort Worth,TX
1284,2120,Threadless IPA,American Double / Imperial IPA,16.0,0.08,nan,161,Martin House Brewing Company,Fort Worth,TX
1285,1234,The Imperial Texan,American Double / Imperial IPA,12.0,0.08,nan,161,Martin House Brewing Company,Fort Worth,TX
1286,1233,Day Break 4-Grain Breakfast Beer,Rye Beer,16.0,0.05,nan,161,Martin House Brewing Company,Fort Worth,TX
1287,1232,River House Saison,Fruit / Vegetable Beer,12.0,0.05,nan,161,Martin House Brewing Company,Fort Worth,TX
1288,1231,There Will Be Stout,American Stout,12.0,0.065,nan,161,Martin House Brewing Company,Fort Worth,TX
1289,1831,Our Legacy IPA,American IPA,12.0,0.065,60.0,299,Matt Brewing Company,Utica,NY
1290,1359,Saranac Shandy,Shandy,12.0,0.042,nan,299,Matt Brewing Company,Utica,NY
1291,1135,Our Legacy IPA,American IPA,16.0,0.065,60.0,299,Matt Brewing Company,Utica,NY
1292,960,Saranac Golden Pilsener (2003),German Pilsener,16.0,0.051,nan,299,Matt Brewing Company,Utica,NY
1293,1026,Saranac Adirondack Light (2002),Light Lager,12.0,0.055,nan,299,Matt Brewing Company,Utica,NY
1294,958,DAX Light (1998),Light Lager,12.0,0.045,nan,299,Matt Brewing Company,Utica,NY
1295,957,Saranac Traditional Lager (2000),American Pale Lager,12.0,0.048,nan,299,Matt Brewing Company,Utica,NY
1296,956,Nunica Pine,Fruit / Vegetable Beer,12.0,0.047,nan,299,Matt Brewing Company,Utica,NY
1297,773,Blueberry Blonde Ale,American Blonde Ale,12.0,0.07,12.0,299,Matt Brewing Company,Utica,NY
1298,686,Saranac White IPA,American Pale Lager,12.0,0.06,nan,299,Matt Brewing Company,Utica,NY
1299,453,Saranac Summer Ale (2011),American Pale Wheat Ale,12.0,0.047,nan,299,Matt Brewing Company,Utica,NY
1300,150,Saranac Pale Ale (12 oz.),English Pale Ale,12.0,0.055,nan,299,Matt Brewing Company,Utica,NY
1301,133,Nut Sack Imperial Brown Ale,American IPA,16.0,0.055,nan,299,Matt Brewing Company,Utica,NY
1302,1578,Lahaina Town Brown,American Brown Ale,12.0,0.051,20.0,375,Maui Brewing Company,Lahaina,HI
1303,1429,Pau Hana Pilsner,American Blonde Ale,12.0,0.055,nan,375,Maui Brewing Company,Lahaina,HI
1304,1271,Lemongrass Saison,Saison / Farmhouse Ale,12.0,0.05,nan,375,Maui Brewing Company,Lahaina,HI
1305,713,Aloha B’ak’tun,Belgian Strong Dark Ale,12.0,0.07,nan,375,Maui Brewing Company,Lahaina,HI
1306,712,Liquid Breadfruit,Fruit / Vegetable Beer,12.0,0.082,nan,375,Maui Brewing Company,Lahaina,HI
1307,1879,Sobrehumano Palena'ole,American Amber / Red Ale,12.0,0.06,24.0,375,Maui Brewing Company,Lahaina,HI
1308,547,La Perouse White,Witbier,12.0,0.05,12.0,375,Maui Brewing Company,Lahaina,HI
1309,435,Flyin' HI.P.Hay,American IPA,12.0,0.068,68.0,375,Maui Brewing Company,Lahaina,HI
1310,472,Mana Wheat,American Pale Wheat Ale,12.0,0.055,15.0,375,Maui Brewing Company,Lahaina,HI
1311,33,Bikini Blonde Lager,Munich Helles Lager,12.0,0.045,nan,375,Maui Brewing Company,Lahaina,HI
1312,32,CoCoNut Porter,American Porter,12.0,0.057,30.0,375,Maui Brewing Company,Lahaina,HI
1313,31,Big Swell IPA,American IPA,12.0,0.062,65.0,375,Maui Brewing Company,Lahaina,HI
1314,1741,Pit Stop Chocolate Porter,American Porter,12.0,0.037,34.0,448,Mavericks Beer Company,Half Moon Bay,CA
1315,1236,Pace Setter Belgian Style Wit,Witbier,12.0,0.037,21.0,448,Mavericks Beer Company,Half Moon Bay,CA
1316,1047,Back in the Saddle Rye Pale Ale,American Blonde Ale,12.0,0.037,20.0,448,Mavericks Beer Company,Half Moon Bay,CA
1317,1986,Bushwhacker Cider,Cider,16.0,0.069,nan,254,Meckley's Cidery,Somerset Center,MI
1318,1985,Weim-R-Iner,Cider,16.0,0.069,nan,254,Meckley's Cidery,Somerset Center,MI
1319,1984,Honey Lav,Cider,16.0,0.069,nan,254,Meckley's Cidery,Somerset Center,MI
1320,2186,Tsunami IPA,American IPA,16.0,0.072,nan,203,Mehana Brewing Co.,San Francisco,HI
1321,2185,Tsunami IPA,American IPA,12.0,0.072,75.0,203,Mehana Brewing Co.,San Francisco,HI
1322,2184,Humpback Blonde Ale,American Blonde Ale,12.0,0.042,22.0,203,Mehana Brewing Co.,San Francisco,HI
1323,2178,Hawaiian Crow Porter,American Porter,12.0,0.052,27.0,203,Mehana Brewing Co.,San Francisco,HI
1324,2177,Volcano Red Ale,American Amber / Red Ale,12.0,0.052,23.0,203,Mehana Brewing Co.,San Francisco,HI
1325,2176,Mauna Kea Pale Ale,American Pale Ale (APA),12.0,0.054,42.0,203,Mehana Brewing Co.,San Francisco,HI
1326,1508,Shark Bait,Fruit / Vegetable Beer,12.0,0.047,11.0,393,Milwaukee Brewing Company,Miami,FL
1327,2403,Gator Tail Brown Ale,American Brown Ale,12.0,0.053,30.0,393,Miami Brewing Company,Miami,FL
1328,1506,Miami Vice IPA,American Blonde Ale,12.0,0.071,62.0,393,Miami Brewing Company,Miami,FL
1329,1325,High Country Pilsner (Current),American Blonde Ale,12.0,0.053,16.0,165,Miami Brewing Company,Miami,FL
1330,174,Mickey Finn's Amber Ale,American Amber / Red Ale,12.0,0.089,nan,552,Mickey Finn's Brewery,Libertyville,IL
1331,2093,Pleasure Town,American IPA,12.0,0.063,61.0,223,Midnight Sun Brewing Company,Anchorage,AK
1332,1814,Pleasure Town IPA,American IPA,12.0,0.063,61.0,223,Midnight Sun Brewing Company,Anchorage,AK
1333,587,Snowshoe White Ale,Witbier,12.0,0.048,45.0,223,Midnight Sun Brewing Company,Anchorage,AK
1334,586,Hopkick Dropkick,American Brown Ale,12.0,0.05,24.0,223,Midnight Sun Brewing Company,Anchorage,AK
1335,434,Sockeye Red IPA,American IPA,12.0,0.057,70.0,223,Midnight Sun Brewing Company,Anchorage,AK
1336,2668,Habitus (2014),American Double / Imperial IPA,16.0,0.08,100.0,3,Oskar Blues Brewery,San Diego,CA
1337,2667,Solis,American IPA,16.0,0.075,85.0,50,Mike Hess Brewing Company,San Diego,CA
1338,2666,Jucundus,Wheat Ale,16.0,0.06,77.0,3,Mike Hess Brewing Company,San Diego,CA
1339,2664,Habitus,English India Pale Ale (IPA),16.0,0.08,36.0,3,Mike Hess Brewing Company,San Diego,CA
1340,2663,Grazias,Cream Ale,16.0,0.063,15.0,3,Mike Hess Brewing Company,San Diego,CA
1341,2662,Good Vibes IPA,Kölsch,16.0,0.058,28.0,3,Mike Hess Brewing Company,San Diego,CA
1342,2258,Vinyl Frontier,American Double / Imperial IPA,24.0,0.083,nan,65,Mikerphone Brewing,Chicago,IL
1343,2534,Disco Superfly,Munich Helles Lager,24.0,0.08,nan,485,Mikerphone Brewing,Chicago,IL
1344,2533,Misty Mountain Hop,American IPA,24.0,0.075,nan,65,Mikerphone Brewing,Chicago,IL
1345,2532,One-Hit Wonderful,Belgian IPA,12.0,0.075,nan,65,Upslope Brewing Company,Chicago,IL
1346,2531,En Parfaite Harmonie,Saison / Farmhouse Ale,24.0,0.065,nan,65,Mikerphone Brewing,Chicago,IL
1347,2530,Daft Funk,Berliner Weissbier,24.0,0.043,8.0,65,Jack's Hard Cider (Hauser Estate...,Chicago,IL
1348,2529,Love In An Ellavator,American IPA,24.0,0.075,nan,65,Mikerphone Brewing,Chicago,IL
1349,2528,Spin Doctor,American Pale Ale (APA),24.0,0.053,nan,65,Mikerphone Brewing,Chicago,IL
1350,2325,Keeper (Current),American Pilsner,12.0,0.05,nan,363,Mikkeller,Pottstown,PA
1351,1611,Better Half,American IPA,12.0,0.068,nan,363,Mikkeller,Pottstown,PA
1352,1565,SNO White Ale,Witbier,16.0,0.048,nan,440,MillKing It Productions,Royal Oak,MI
1353,365,Scape Goat Pale Ale,Irish Red Ale,16.0,0.048,nan,440,MillKing It Productions,Royal Oak,MI
1354,273,AXL Pale Ale,American Pale Ale (APA),16.0,nan,nan,440,MillKing It Productions,Royal Oak,MI
1355,1107,Hop Freak,American Double / Imperial IPA,16.0,0.087,80.0,284,Milwaukee Brewing Company,Milwaukee,WI
1356,1272,Louie's Demise Amber Ale,American Amber / Red Ale,16.0,0.051,24.0,284,Milwaukee Brewing Company,Milwaukee,WI
1357,1080,Hop Happy,American IPA,16.0,0.075,51.0,284,Milwaukee Brewing Company,Milwaukee,WI
1358,932,Booyah Farmhouse Ale,Saison / Farmhouse Ale,16.0,0.065,20.0,284,Milwaukee Brewing Company,Milwaukee,WI
1359,776,O-Gii,Witbier,16.0,0.063,nan,284,Milwaukee Brewing Company,Milwaukee,WI
1360,172,Flaming Damsel Lager (2010),Vienna Lager,16.0,0.048,nan,284,Milwaukee Brewing Company,Milwaukee,WI
1361,171,Louie’s Demise Immort-Ale (2010),American Amber / Red Ale,16.0,0.051,24.0,284,Milwaukee Brewing Company,Milwaukee,WI
1362,2361,Axe Head Malt Liquor,American Malt Liquor,24.0,0.099,nan,134,Minhas Craft Brewery,Monroe,WI
1363,2395,Huber Bock (2014),Bock,16.0,0.054,nan,134,Minhas Craft Brewery,Monroe,WI
1364,2358,Minhas Light (2012),Light Lager,12.0,0.04,nan,134,Minhas Craft Brewery,Monroe,WI
1365,2282,Huber,American Pale Lager,12.0,0.056,nan,134,Minhas Craft Brewery,Monroe,WI
1366,2281,Clear Creek Ice,American Pale Lager,16.0,0.062,nan,134,Minhas Craft Brewery,Monroe,WI
1367,2280,Clear Creek Ice,American Pale Lager,12.0,0.062,nan,134,Minhas Craft Brewery,Monroe,WI
1368,2279,Mountain Crest,American Pale Lager,16.0,0.055,nan,134,Minhas Craft Brewery,Monroe,WI
1369,2278,Mountain Crest,American Pale Lager,12.0,0.055,nan,134,Minhas Craft Brewery,Monroe,WI
1370,2277,Mountain Creek (2013),American Pale Lager,12.0,0.041,nan,134,Minhas Craft Brewery,Monroe,WI
1371,2276,Boxer,American Adjunct Lager,24.0,0.05,nan,134,Minhas Craft Brewery,Monroe,WI
1372,2275,Boxer Light,Light Lager,12.0,0.041,nan,134,Minhas Craft Brewery,Monroe,WI
1373,2274,Boxer Ice,American Adjunct Lager,12.0,0.055,nan,134,Minhas Craft Brewery,Monroe,WI
1374,2273,Boxer,American Adjunct Lager,12.0,nan,nan,134,Minhas Craft Brewery,Monroe,WI
1375,2442,Cortez Gold,Belgian Pale Ale,32.0,0.05,nan,98,Mission Brewery,San Diego,CA
1376,2441,Mission IPA,American IPA,32.0,0.068,66.0,98,Mikkeller,San Diego,CA
1377,1460,El Conquistador Extra Pale Ale,American Pale Ale (APA),12.0,0.048,44.0,94,Mission Brewery,San Diego,CA
1378,1459,Shipwrecked Double IPA,American Double / Imperial IPA,32.0,0.052,75.0,98,Revolution Brewing Company,San Diego,CA
1379,1476,Squeaky Bike Nut Brown Ale,American Brown Ale,16.0,0.04,nan,399,Moab Brewery,Moab,UT
1380,902,Dead Horse Amber,American Pale Wheat Ale,16.0,0.04,nan,399,Moab Brewery,Moab,UT
1381,645,Rocket Bike American Lager,California Common / Steam Beer,16.0,0.04,nan,399,Moab Brewery,Moab,UT
1382,1994,Johnny's American IPA,American IPA,16.0,0.04,nan,399,Moab Brewery,Moab,UT
1383,337,Boneshaker Brown Ale,Scottish Ale,24.0,0.055,nan,547,Moat Mountain Smoke House & Brew...,North Conway,NH
1384,336,Iron Mike Pale Ale,American Pale Ale (APA),24.0,0.056,nan,547,Moat Mountain Smoke House & Brew...,North Conway,NH
1385,2236,Monkadelic,American Pale Ale (APA),12.0,0.042,nan,189,Modern Monks Brewery,Lincoln,NE
1386,2159,City of the Sun,American IPA,16.0,0.075,85.0,209,Modern Times Beer,San Diego,CA
1387,2157,Pivo Pils,American IPA,16.0,0.068,75.0,209,Modern Times Beer,San Diego,CA
1388,2156,Oneida,American Pale Ale (APA),16.0,0.052,50.0,209,Modern Times Beer,San Diego,CA
1389,2154,Aurora,American Amber / Red Ale,16.0,0.078,75.0,209,Modern Times Beer,San Diego,CA
1390,1495,Lomaland,Saison / Farmhouse Ale,16.0,0.046,nan,209,Modern Times Beer,San Diego,CA
1391,1494,Fortunate Islands,American Amber / Red Ale,12.0,0.047,46.0,209,Modern Times Beer,San Diego,CA
1392,1493,Black House,American Stout,16.0,0.058,40.0,209,Modern Times Beer,San Diego,CA
1393,1492,Blazing World,American Amber / Red Ale,16.0,0.065,115.0,209,Modern Times Beer,San Diego,CA
1394,327,Wapiti Amber Ale,American Amber / Red Ale,12.0,0.05,nan,549,Mogollon Brewing Company,Flagstaff,AZ
1395,719,Sweet Georgia Brown,American Brown Ale,16.0,0.054,nan,514,Monkey Paw Pub & Brewery,San Diego,CA
1396,718,Rich Man's IIPA,American Double / Imperial IPA,16.0,0.087,nan,514,Monkey Paw Pub & Brewery,San Diego,CA
1397,717,Monkey Paw Oatmeal Pale Ale,American Pale Ale (APA),16.0,0.058,nan,514,Monkey Paw Pub & Brewery,San Diego,CA
1398,1907,Montauk Summer Ale,American Blonde Ale,12.0,0.055,28.0,276,Montauk Brewing Company,Montauk,NY
1399,1906,Driftwood Ale,Extra Special / Strong Bitter (ESB),12.0,0.06,49.0,276,Montauk Brewing Company,Montauk,NY
1400,1756,When Helles Freezes Over,Munich Helles Lager,12.0,0.056,18.0,326,Morgan Street Brewery,Bellingham,MO
1401,1617,Morgan Street Oktoberfest,Märzen / Oktoberfest,16.0,0.049,24.0,326,Morgan Street Brewery,Bellingham,MO
1402,1052,Red Water Irish Style Red,American Pale Wheat Ale,12.0,0.047,14.0,326,Morgan Street Brewery,Bellingham,MO
1403,1051,Black Bear Dark Lager,Schwarzbier,12.0,0.046,nan,326,Morgan Street Brewery,Bellingham,MO
1404,1046,Golden Pilsner,American Porter,12.0,0.053,35.0,326,Morgan Street Brewery,Bellingham,MO
1405,2413,Cali Creamin',Cream Ale,12.0,0.052,21.0,111,Mother Earth Brew Company,Vista,CA
1406,578,Second Wind Pale Ale,American Pale Ale (APA),12.0,0.05,nan,158,Mother Earth Brewing Company,Kinston,NC
1407,1952,Sunny Haze,American Porter,12.0,0.05,nan,540,Mother Earth Brewing Company,Kinston,NC
1408,2237,Towhead,American Blonde Ale,12.0,0.052,21.0,188,Mother's Brewing,Shelburne,MO
1409,2208,Lil' Helper,American Pale Ale (APA),12.0,0.07,70.0,188,Mother's Brewing,Shelburne,MO
1410,1952,Train Wreck,American Amber / Red Ale,16.0,0.082,nan,260,Mountain Town Brewing Company,Mount Pleasant,MI
1411,768,Full Moon Belgian White Ale,Witbier,12.0,0.085,nan,507,Mudshark Brewing Company,Lake Havasu City,AZ
1412,625,Desert Magic IPA,American IPA,12.0,0.072,nan,507,Mudshark Brewing Company,Lake Havasu City,AZ
1413,326,Up River Light,Light Lager,12.0,0.042,nan,507,Mudshark Brewing Company,Lake Havasu City,AZ
1414,132,Great River Golden Ale,Witbier,12.0,0.085,nan,507,Mudshark Brewing Company,Lake Havasu City,AZ
1415,131,Dry Heat Hefeweizen (2006),Hefeweizen,12.0,0.055,nan,507,Mudshark Brewing Company,Lake Havasu City,AZ
1416,676,Mustang Sixty-Six,American Amber / Red Lager,12.0,0.05,nan,366,Mustang Brewing Company,Mustang,OK
1417,862,Mustang '33,American Pale Lager,12.0,0.04,nan,366,Mustang Brewing Company,Mustang,OK
1418,699,Session '33 (2011),American Amber / Red Ale,12.0,0.04,nan,366,Fiddlehead Brewing Company,Mustang,OK
1419,421,Mustang Golden Ale,American Blonde Ale,12.0,0.053,10.0,366,Mustang Brewing Company,Mustang,OK
1420,420,Washita Wheat,American Pale Wheat Ale,12.0,0.053,14.0,68,Mustang Brewing Company,Mustang,OK
1421,2345,Gansett Light,Light Lager,16.0,0.06,90.0,143,Narragansett Brewing Company,Providence,RI
1422,2224,Bohemian Pils,American Porter,16.0,0.052,30.0,143,Narragansett Brewing Company,Providence,RI
1423,1775,Autocrat Coffee Milk Stout,Milk / Sweet Stout,16.0,0.053,nan,143,Narragansett Brewing Company,Providence,RI
1424,1291,Narragansett Bohemian Pilsner,German Pilsener,16.0,0.086,nan,143,Narragansett Brewing Company,Providence,RI
1425,1093,Narragansett Summer Ale,American Pale Wheat Ale,12.0,0.042,24.0,143,Narragansett Brewing Company,Providence,RI
1426,580,Narragansett Cream Ale,Cream Ale,16.0,0.05,17.0,143,Narragansett Brewing Company,Providence,RI
1427,403,Narragansett Summer Ale,American Pale Wheat Ale,16.0,0.042,24.0,143,Narragansett Brewing Company,Providence,RI
1428,316,Narragansett Porter,American Porter,16.0,0.07,22.0,143,Narragansett Brewing Company,Providence,RI
1429,315,Narragansett Bock,Bock,12.0,0.065,nan,143,Narragansett Brewing Company,Providence,RI
1430,314,Narragansett Fest Lager,Märzen / Oktoberfest,16.0,0.055,15.0,143,Narragansett Brewing Company,Providence,RI
1431,1537,Undun Blonde Ale,American Blonde Ale,16.0,0.053,nan,387,Natian Brewery,Portland,OR
1432,1536,CuDa Cascadian Dark Ale,American Black Ale,16.0,0.074,nan,387,Natian Brewery,Portland,OR
1433,1265,Old Grogham Imperial India Pale Ale,American Double / Imperial IPA,16.0,0.085,65.0,387,Natian Brewery,Portland,OR
1434,747,Old Grogham Imperial India Pale Ale (2012),American Double / Imperial IPA,16.0,0.085,nan,387,Natian Brewery,Portland,OR
1435,746,CuDa Cascadian Dark Ale (2012),American Black Ale,16.0,0.074,nan,387,Natian Brewery,Portland,OR
1436,894,Undun Blonde Ale (2012),American Blonde Ale,16.0,0.053,nan,387,Natian Brewery,Portland,OR
1437,1705,Wick For Brains,American Blonde Ale,12.0,0.061,11.0,337,Nebraska Brewing Company,Papillion,NE
1438,936,Nebraska India Pale Ale,American IPA,12.0,0.065,65.0,337,Nebraska Brewing Company,Papillion,NE
1439,1147,EOS Hefeweizen,Hefeweizen,12.0,0.048,10.0,337,Nebraska Brewing Company,Papillion,NE
1440,1146,Brunette Nut Brown Ale,English Brown Ale,12.0,0.049,nan,337,Nebraska Brewing Company,Papillion,NE
1441,1145,Cardinal Pale Ale,American Amber / Red Ale,12.0,0.057,29.0,337,Nebraska Brewing Company,Papillion,NE
1442,1758,County Line IPA,American IPA,12.0,0.066,nan,325,Neshaminy Creek Brewing Company,Seattle,PA
1443,1757,Trauger Pilsner,German Pilsener,12.0,0.048,nan,325,Neshaminy Creek Brewing Company,Seattle,PA
1444,2475,Slow Ride,American IPA,12.0,0.045,40.0,82,New Belgium Brewing Company,San Luis Obispo,CO
1445,2343,Ranger IPA,American IPA,12.0,0.065,70.0,82,New Belgium Brewing Company,San Luis Obispo,CO
1446,1987,Shift,Kölsch,12.0,0.052,29.0,82,New Belgium Brewing Company,San Luis Obispo,CO
1447,1978,1554 Black Lager,Euro Dark Lager,12.0,0.056,21.0,410,Grey Sail Brewing Company,Fort Collins,CO
1448,1975,Blue Paddle,Czech Pilsener,12.0,0.048,nan,82,New Belgium Brewing Company,San Luis Obispo,CO
1449,1737,California Route,American Amber / Red Lager,12.0,0.055,nan,82,New Belgium Brewing Company,San Luis Obispo,CO
1450,1707,Snapshot,American Pale Wheat Ale,16.0,0.052,nan,10,New Belgium Brewing Company,Fort Collins,CO
1451,1690,Czech Pilsner,American Pale Wheat Ale,12.0,0.048,nan,82,New Belgium Brewing Company,San Luis Obispo,CO
1452,1586,Fat Tire Amber Ale,American Amber / Red Ale,12.0,0.052,18.0,82,New Belgium Brewing Company,San Luis Obispo,CO
1453,952,Shift (1),American Pale Lager,12.0,0.05,18.0,82,New Belgium Brewing Company,San Luis Obispo,CO
1454,748,Fat Tire Amber Ale (2011),American Amber / Red Ale,12.0,0.052,55.0,82,New Belgium Brewing Company,San Luis Obispo,CO
1455,578,Shift,American Pale Lager,12.0,0.05,29.0,82,New Belgium Brewing Company,San Luis Obispo,CO
1456,564,Ranger IPA,American IPA,16.0,0.065,70.0,82,New Belgium Brewing Company,San Luis Obispo,CO
1457,563,Fat Tire Amber Ale,American Amber / Red Ale,16.0,0.052,18.0,82,New Belgium Brewing Company,San Luis Obispo,CO
1458,115,Ranger IPA (Current),American IPA,12.0,0.065,nan,82,New Belgium Brewing Company,San Luis Obispo,CO
1459,72,Very Noddy Lager (Current),American Pale Wheat Ale,12.0,0.048,nan,82,New Belgium Brewing Company,San Luis Obispo,CO
1460,71,Fat Tire Amber Ale (2008),American Amber / Red Ale,12.0,0.052,18.0,82,Hilliard's Beer,San Luis Obispo,CO
1461,1417,Weiss Trash Culture,American Pale Wheat Ale,12.0,0.034,6.0,410,New England Brewing Company,Lake Havasu City,CT
1462,885,Poleeko Gold Pale Ale (2009),American IPA,12.0,0.062,nan,475,New England Brewing Company,Woodbridge,CT
1463,884,Elm City Pilsner,American Pilsner,12.0,0.05,nan,389,New England Brewing Company,Woodbridge,CT
1464,757,Nunica Pine,American IPA,12.0,0.05,nan,410,New England Brewing Company,Lake Havasu City,CT
1465,568,668 Neighbor of the Beast12 oz.,Hefeweizen,12.0,0.09,nan,410,Goose Island Brewing Company,Lake Havasu City,CT
1466,320,Gandhi-Bot Double IPA (12 oz.),American Double / Imperial IPA,12.0,0.088,85.0,410,New England Brewing Company,Lake Havasu City,CT
1467,43,668 Neighbor of the Beast (16 oz.) (2010),Belgian Pale Ale,16.0,0.09,nan,410,Astoria Brewing Company,Lake Havasu City,CT
1468,42,Gandhi-Bot Double IPA (16 oz.) (2010),American Double / Imperial IPA,16.0,0.088,nan,410,New England Brewing Company,Lake Havasu City,CT
1469,1043,Elm City Lager (2007),American Pilsner,12.0,0.05,nan,410,New England Brewing Company,Lake Havasu City,CT
