ProviderNumber,HospitalName,Address1,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,AL,35960,FBWEE,,vuuree  Vaarrw  oowokttsss,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,5 patients,AL_SCIP-VTE-2
10023,,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,100%,4 patients,AL_AMI-1
,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,IMRGGNEERRH,AL,36116,,3342882100,AAr  CCsrree  Yiappkttd,Voluntary non-profit - Church,,,,Heart Attack Patients Given Aspirin at Discharge,,240 patients,AL_AMI-2
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,,Voluntary non-profit - Church,ww,Heart Attack,AMI-5,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,53 patients,AL_SCIP-VTE-1
002233,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,NNGFOOKWRRYY,AL,36033,MARSHALL,3342882100,AAvyttrqd  lsskgsw,Government - Federal,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,,119 patients,AL_AMI-4
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,THOMASVILLE,AL,36116,MONTGOMERY,33442222,Acute Care Hospitals,Voluntary non-profit - Church,Yes,,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,75%,254 patients,AL_AMI-5
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,,36116,MONTGOMERY,,Acute Care Hospitals,Voluntary non-profit - Church,,Heart Attack,AMI-5,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,,0 patients,AL_AMI-5
0033,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,,,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,,,96%,27 patients,AL_AMI-8A
10023,,2105 EAST SOUTH BOULEVARD,MONTGOMERY,,36116,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,100%,257 patients,AL_HF-1
10023,SHELBY BAPTIST MEDICAL CENTER,,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Acute Care Hospitals,,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,00%%,292 patients,AL_SCIP-INF-2
10023,BAPTIST MEDICAL CENTER SOUTH,1256 MILITARY STREET SOUTH,MONTGOMERY,AL,36116,,3342882100,Acute Care Hospitals,,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,98 patients,AL_AMI-3
10050,BAPTIST MEDICAL CENTER SOUTH,2255DAADSSUUY  NOOYLLRF,MONTGOMERY,AL,36116,VAAJOOIJ,3342882100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,100%,,AL_HF-4
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,,AL,36116,MONTGOMERY,2565718000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Failure,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,94%,99 patients,AL_PN-6
10016,BAPTIST MEDICAL CENTER SOUTH,50 MEDICAL PARK EAST DRIVE,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,96%,103 patients,AL_HF-4
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36467,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,100%,80 patients,AL_PN-4
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,,AL,,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,95%,,AL_PN-5C
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AA,36033,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,eez,,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),90%,77ppyoss,AL_PN-6
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,SK,,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,92%,87 patients,AL_PN-7
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,,MONTGOMERY,3342882100,,Voluntary non-profit - Church,Yes,,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,,89 patients,AL_PN-6
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,SLL,36116,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,,Surgical Infection Prevention,SCIP-INF-1,,97%,412 patients,AL_SCIP-INF-1
10023,,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,97%,423 patients,AL_SCIP-INF-2
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,35801,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),94%,392 patients,AL_SCIP-INF-3
10023,,,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Failure,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,,AL_SCIP-INF-4
22,BAPTIST MEDICAL CENTER SOUTH,,,O,36116,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-INF-6,Heart Failure Patients Given Smoking Cessation Advice/Counseling,100%,,
10023,BAPTIST MEDICAL CENTER SOUTH,2211  SSSPJHH  BBJEEVVAADD,,AL,,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,98%,179 patients,AL_SCIP-VTE-1
,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,Acute Care Hospitals,Voluntary non-profit - Church,YYdd,Surgical Infection Prevention,SCIP-VTE-2,aattiieesswwypltqmmeejg    qtthhr  fii  ttiikw((wwrii22hhpuurrz  bbrglrrpqeerryjrii  ssihrrri  hhdllo  pprrwvveenngbbooox  cclaarweccdttaa  ytee  gwjftryy,92%,66 patients,AL_PN-7
10024,JJSISSOONN  SSKTTSO    CCNNCC  IIBCC,205 MARENGO STREET,MONTGOMERY,AL,36106,,3342938000,Acute Care Hospitals,VVlyjraayy  --pppcug  rrb,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,95%,111 patients,AL_AMI-1
10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,3342228466,Acute Care Hospitals,Voluntary non-profit - Private,Yes,JwaafttQcckk,AMI-2,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),92%,165 patients,AL_AMI-2
10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,,Government - Hospital District or Authority,Yes,Heart Attack,MMII,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),79%,24 patients,AL_AMI-3
,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,97%,65 patients,AL_PN-4
10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36201,MONTGOMERY,3342938000,Acute Care Hospitals,,Yes,Heart Attack,AMI-5,,95%,,
10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,,ppaagiinnttd,AL_AMI-7A
10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,40%,15 patients,AL_AMI-8A
10032,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,4455,430 patients,AL_SCIP-INF-2
10024,JACKSON HOSPITAL & CLINIC INC,2255  ONNEE  SSREETT,MONTGOMERY,AL,6600,MONTGOMERY,3342938000,,,,Heart Failure,GC--22,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,90%,518 patients,AL_HF-2
10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,ooimraarroonn--ppfpgott--PPiivvsttee,Yes,HHrf  aaiiojrree,HF-3,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,146 patients,AL_HF-3
10006,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,YYeew,Heart Failure,,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,99%,93 patients,AL_HF-4
10055,,,MONTGOMERY,S,36106,MONTGOMERY,3344223300,Acute Care Hospitals,Voluntary non-profit - Private,,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,,243 patients,
,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,GUNTERSVILLE,AL,36106,MMOOMGGINDRRT,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-3B,nneeymmmuaaaamr  ShhoosseenniigkaaRkwrmu  TpookHlldd  ylli  sz  rrdifd  PPrriiprrTTpGhhnmssyaakoonnOOr  TT  iirGpdppiittqllDDizLgQriibbiipttcc,95%,,AL_PN-3B
,,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,No,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,91%,74 patients,
10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,3347493411,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-5C,PPnooiiaa  aattiieebss  HceeKiittsAAttiibbooocc((wwttnn  66HHtaSffttwAAkgqll,88%,233 patients,AL_PN-5C
10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,2054877736,Acute Care Hospitals,Voluntary non-profit - Church,YYeew,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),82%,9977  riiby,AL_PN-6
,JACKSON HOSPITAL & CLINIC INC,400 NORTHWOOD DR,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,22,184 patients,AL_PN-7
10024,ST VINCENTS BLOUNT,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,Corrt  nnoom--pprridiitt--Otiibs,YYrd,Surgical Infection Prevention,SCIP-CARD-2,,67%,ppaattudmyss,AL_HF-2
10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,,AL,36106,MONTGOMERY,3342938000,AAr  CC  HHooso,,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,844 patients,
10024,JACKSON HOSPITAL & CLINIC INC,1007 GOODYEAR AVENUE,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,YYeew,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,98%,827 patients,AL_SCIP-INF-2
10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,HUNTSVILLE,AL,36106,MONTGOMERY,3342938000,,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),67%,817 patients,AL_PN-5C
10024,JACKSON HOSPITAL & CLINIC INC,1122UBDAYFEEEE,MONTGOMERY,AA,36106,MMPGGLNEEFT,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,72%,270 patients,AL_SCIP-INF-4
10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,,36106,MONTGOMERY,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor),97%,1062 patients,AL_SCIP-INF-6
10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,KOOMGGIMMYY,AL,36106,MONTGOMERY,2053258100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,92%,263 patients,AL_SCIP-VTE-1
10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,,MONTGOMERY,3342938000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,,AMI-5,oqiinnttwhhl  tt  rrrmmnngsttd  tiigttiiee  ((ehhiinn  hhoouurra  ffooee  aaffttdrrhhwrrwtggrr  hheeopp  orrwvv  bbkxxkpttssffyeerr  cceeogrz  ffyvrrt,87%,9 patients,AL_SCIP-VTE-2
10025,,00  88TT,VALLEY,AL,35235,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,92%,24 patients,AL_AMI-1
10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,,338844,MADISON,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,,10 patients,AL_AMI-2
000022,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,1 patients,AL_AMI-3
10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,AL,885544,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,50%,4 patients,AL_AMI-4
10025,G H LANIER MEMORIAL HOSPITAL,1530 U S HIGHWAY 43,VALLEY,AL,36854,CHAMBERS,3347561400,,Voluntary non-profit - Other,Yes,,SMMK--,Heart Attack Patients Given Beta Blocker at Discharge,92%,13 patients,AL_AMI-5
10025,G H LANIER MEMORIAL HOSPITAL,315 W HICKORY ST,VALLEY,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,0%,,AL_AMI-7A
10025,SOUTHEAST ALABAMA MEDICAL CENTER,4800 48TH ST,OPELIKA,,36854,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,,,AL_AMI-8A
10025,G H LANIER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,VALLEY,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,,Yes,,HF-1,Heart Failure Patients Given Discharge Instructions,54%,137 patients,AL_HF-1
10025,ANDALUSIA REGIONAL HOSPITAL,4800 48TH ST,VALLEY,AL,36854,CHAMBERS,3342938000,Acute Care Hospitals,Voluntary non-profit - Other,No,,G--,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,99%,164 patients,AL_HF-2
,FJ  IIWDMMAAKOOWOTTAALL,600 SOUTH THIRD STREET,,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,,Yes,Heart Failure,AMI-2,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),96%,77  aarudnnz,AL_HF-3
10025,SHELBY BAPTIST MEDICAL CENTER,1256 MILITARY STREET SOUTH,CLANTON,AL,36854,MORGAN,3347561400,vjgr  VqewHHlppkttaak,Voluntary non-profit - Other,Yes,Heart Failure,HF-4,,97%,38 patients,AL_HF-4
10025,,4800 48TH ST,VALLEY,AL,36854,MORGAN,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,,55 patients,AL_PN-2
,,1530 U S HIGHWAY 43,VALLEY,AL,88,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,PPnnuukpnnaa,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,95%,,
10025,G H LANIER MEMORIAL HOSPITAL,,VALLEY,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,,Yes,Pneumonia,PN-4,Heart Attack Patients Given Aspirin at Discharge,,44  gueejtt,AA__OJ
10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VVLLKWYY,AL,36854,CHAMBERS,3300,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Oeeuunp,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,,50 patients,AL_PN-5C
10025,,4800 48TH ST,VALLEY,QK,36854,CALHOUN,3347561400,ccuurCCqfeekysll,Voluntary non-profit - Other,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),88%%,52 patients,AL_PN-6
10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,75%,60 patients,AL_PN-7
,SOUTHWEST ALABAMA MEDICAL CENTER,4800 48TH ST,VALLEY,AL,336688,CHAMBERS,3347561400,,lluubgsoonn--orrgy  hhee,r,Surgical Infection Prevention,HF-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,,33  ppsww,AAO__PPSRRDD--
10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,AL,,CHAMBERS,3347561400,,,Yes,Surgical Infection Prevention,,wtggfyy  oeettawwrr  gguaa  qjttobbiiyufqttee  iifgtt  rnee  ((iittiinnw  jpuurrnwffpfeeauueeerryy  gihhllpprrgeemtt  nneeccttuinn,,117 patients,AL_SCIP-INF-1
10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,oynnt  nnnn--ppfoou  --OOrhhd,,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,93%,0 patients,AL_SCIP-INF-2
10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,AL,35233,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,AAKU,,79%,116 patients,SSSPPFF33
10021,G H LANIER MEMORIAL HOSPITAL,,VALLEY,AL,8844,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,AL_SCIP-INF-4
,,4800 48TH ST,VALLEY,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor),96%,172 patients,AL_SCIP-INF-6
00002255,G  ONNRR  KOOTIIAAOYPIITTLL,,VALLEY,AL,,CHAMBERS,3347561400,Acute Care Hospitals,VVlouubgaayy  j--rk  OOge,Yes,Surgical Infection Prevention,SCIP-VTE-1,,88%,85 patients,QLL__SSXPPVVTT11
10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,AL,36854,CHAMBERS,3347561400,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,8822,84 patients,AL_SCIP-VTE-2
10027,,99  DDAARPJWYTEE,ELBA,AL,3333,COFFEE,3348972257,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,,,AL_AMI-1
10027,,987 DRAYTON STREET,MOBILE,AL,5555,COFFEE,3348972257,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),,,AL_AMI-2
10027,ELBA GENERAL HOSPITAL,987 DRAYTON STREET,ELBA,AL,,COFFEE,3348972257,Acute Care Hospitals,Voluntary non-profit - Other,,,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),,,AL_AMI-3
10108,PRATTVILLE BAPTIST HOSPITAL,987 DRAYTON STREET,MOBILE,AL,36323,,3348972257,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-4,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,,,AL_AMI-4
,ELBA GENERAL HOSPITAL,,VS,AL,36323,COFFEE,3348972257,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,,,
10027,ELBA GENERAL HOSPITAL,1007 GOODYEAR AVENUE,ELBA,AL,36360,COFFEE,3348972257,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,,,AL_AMI-7A
10027,ELBA GENERAL HOSPITAL,987 DRAYTON STREET,,AL,,XCDR,3348972257,Acute Care Hospitals,VViinnyaayypppepgktt  OOttb,Yes,Heart Attack,SCIP-CARD-2,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,,,
10027,ELBA GENERAL HOSPITAL,987 DRAYTON STREET,EEN,AL,36323,COFFEE,3348972257,Acute Care Hospitals,VVoolluugrrtnnppoofftt  --  rr,Yes,Heart Failure,HF-1,HHrqrrQrttsiOsttiirttVuvvrnn  EE  IInnjiivoorre  RRVprrLLwffttjttuccioaarr  yydttioccussruunnttonn  SSX,100%,,AL_HF-1
10027,ELBA GENERAL HOSPITAL,987 DRAYTON STREET,ELBA,AL,36323,COFFEE,3348972257,Acute Care Hospitals,,Yes,eennuaa,,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,100%,3 patients,AL_HF-2
10027,ELBA GENERAL HOSPITAL,99  XEAAUGOO  SSTTTEEW,DOTHAN,AL,36323,JEFFERSON,3348972257,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,HF-3,,,1 patients,AL_HF-3
10027,,987 DRAYTON STREET,ALABASTER,AL,36323,COFFEE,3343762205,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,,4 patients,AL_HF-4
10027,,987 DRAYTON STREET,BIRMINGHAM,AL,333333,,3348972257,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-2,,100%,31 patients,AL_PN-2
10027,WBBQ  TEEBRRLLGOOPPIIS,987 DRAYTON STREET,ELBA,AL,36323,COFFEE,3348972257,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,100%,19 patients,AL_PN-3B
10016,EEBBAA  EERRAAK  JPZPPYAAO,987 DRAYTON STREET,ELBA,AL,36323,COFFEE,,AAccuuyee  Xsrrpyaaa,Voluntary non-profit - Other,Yes,Pneumonia,SCIP-INF-1,Pneumonia Patients Given Smoking Cessation Advice/Counseling,100%,,AL_PN-4
10050,ELBA GENERAL HOSPITAL,987 DRAYTON STREET,ELBA,AL,36323,COFFEE,3348972257,Acute Care Hospitals,Voluntary non-profit - Other,Yes,,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,100%,40 patients,AL_PN-5C
,ELBA GENERAL HOSPITAL,1108 ROSS CLARK CIRCLE,ELBA,AL,36323,COFFEE,3348972257,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-6,Yaay  slluurrOsgwbgw  Vbwb  Ammkkiij  Xzaariij  Qgee//allnn,100%,33  ppqttkbra,AL_PN-6
