ID,model,make,type,year,condition,wheelDrive,doors,engine
18201,mariner,mercury,suv,2008,used,4x4,4,3.0lv6
18202,mariner,mercury,suv,2011,used,fwd,4,2.5li4
18203,mountaineer,mercury,suv,2007,used,awd,4,4.0lv6
18204,mountaineer,mercury,suv,1997,used,4x4,4,5.0lv8
18205,mariner,mercury,suv,2009,used,4x4,4,3.0lv6
18206,mountaineer,mercury,suv,2006,used,awd,4,4.0lv6
18207,milan,mercury,sedan,2010,used,fwd,4,2.5li4
18208,mountaineer,mercury,suv,2007,used,awd,4,4.0lv6
18209,milan,mercury,sedan,2010,new,fwd,4,2.5li4
18210,mariner,mercury,suv,2010,used,4x4,4,2.5li4
18211,sable,mercury,sedan,2008,used,fwd,4,3.5lv6
18212,sable,mercury,sedan,2000,used,fwd,4,3.0lv6
18213,mariner,mercury,suv,2011,new,fwd,3,2.5li4
18214,milan,mercury,sedan,2007,used,fwd,4,3.0lv6
18215,villager,mercury,minivan,1999,used,fwd,2,3.3lv6
18216,marinerhybrid,mercury,suv,2007,used,4x4,4,2.3li4
18217,milan,mercury,sedan,2007,used,fwd,4,2.3li4
18218,milan,mercury,sedan,2010,used,fwd,4,3.0lv6
18219,milan,mercury,sedan,2008,used,fwd,4,2.3li4
18220,sable,mercury,sedan,2004,used,fwd,4,3.0lv6
18221,mariner,mercury,suv,2008,used,4x4,4,3.0lv6
18222,milan,mercury,sedan,2010,used,fwd,4,3.0lv6
18223,montego,mercury,sedan,2007,used,fwd,4,3.0lv6
18224,mariner,mercury,suv,2011,new,4x4,4,3.0lv6
18225,milan,mercury,sedan,2008,used,fwd,4,2.3li4
18226,sable,mercury,wagon,1999,used,fwd,4,3.0lv6
18227,mariner,mercury,suv,2009,used,fwd,4,2.5li4
18228,sable,mercury,wagon,1996,used,fwd,4,3.0lv6
18229,mariner,mercury,suv,2010,used,fwd,4,2.5li4
18230,montego,mercury,sedan,2006,used,fwd,4,3.0lv6
18231,mariner,mercury,suv,2008,used,fwd,4,3.0lv6
18232,mariner,mercury,suv,2008,used,4x4,2,3.0lv6
18233,milan,mercury,sedan,2006,used,fwd,4,2.3li4
18537,coopercountryman,mini,suv,2011,new,fwd,4,1.6li4
18550,coopercountryman,mini,suv,2011,new,fwd,4,1.6li4
18633,coopers,mini,hatchback,2005,used,fwd,2,1.6li4
18635,coopers,mini,hatchback,2005,used,fwd,2,1.6li4
18636,coopers,mini,hatchback,2005,used,fwd,2,1.6li4
18637,coopercountryman,mini,suv,2011,new,fwd,4,1.6li4
18638,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18641,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18642,coopers,mini,hatchback,2007,used,fwd,2,1.6li4
18643,coopers,mini,hatchback,2007,used,fwd,2,1.6li4
18645,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18646,coopers,mini,hatchback,2010,used,fwd,2,1.6li4
18647,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18648,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18649,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18650,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18651,coopers,mini,hatchback,2006,used,fwd,2,1.6li4
18652,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18653,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18654,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18655,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18656,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18657,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18658,coopers,mini,hatchback,2007,used,fwd,2,1.6li4
18659,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18660,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18661,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18662,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18663,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18664,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18665,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18666,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18667,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18668,coopers,mini,hatchback,2008,used,fwd,2,1.6li4
18669,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18670,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18671,coopers,mini,hatchback,2007,used,fwd,2,1.6li4
18672,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18673,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18674,cooper,mini,hatchback,2002,used,fwd,2,1.6li4
18675,coopers,mini,hatchback,2006,used,fwd,2,1.6li4
18676,cooper,mini,hatchback,2006,used,fwd,2,1.6li4
18677,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18678,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18679,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18680,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18681,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18682,cooper,mini,hatchback,2011,used,fwd,2,1.6li4
18683,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18684,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18686,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18687,cooper,mini,hatchback,2009,used,fwd,2,1.6li4
18688,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18689,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18690,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18692,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18693,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18694,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18695,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18696,coopers,mini,convertible,2006,used,fwd,2,1.6li4
18697,cooper,mini,hatchback,2005,used,fwd,2,1.6li4
18698,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18699,coopers,mini,hatchback,2006,used,fwd,2,1.6li4
18700,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18701,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18702,cooper,mini,hatchback,2002,used,fwd,2,1.6li4
18703,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18705,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18706,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18707,coopers,mini,hatchback,2004,used,fwd,2,1.6li4
18709,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18710,coopers,mini,hatchback,2008,used,fwd,2,1.6li4
18711,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18712,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18713,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18714,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18715,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18717,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18718,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18719,coopers,mini,convertible,2006,used,fwd,2,1.6li4
18720,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18721,coopers,mini,convertible,2009,new,fwd,2,1.6li4
18722,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18723,cooper,mini,hatchback,2008,used,fwd,2,1.6li4
18724,coopercountryman,mini,suv,2011,new,fwd,4,1.6li4
18725,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18726,coopers,mini,hatchback,2009,used,fwd,2,1.6li4
18727,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18728,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18729,cooper,mini,hatchback,2006,used,fwd,5,1.6li4
18730,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18732,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18733,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18734,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18735,coopers,mini,hatchback,2006,used,fwd,2,1.6li4
18736,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18737,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18738,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18739,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18740,cooper,mini,hatchback,2010,used,fwd,2,1.6li4
18741,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18742,coopers,mini,hatchback,2006,used,fwd,2,1.6li4
18743,coopercountryman,mini,suv,2011,new,fwd,4,1.6li4
18744,cooper,mini,hatchback,2010,new,fwd,2,1.6li4
18745,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18746,coopers,mini,hatchback,2007,used,fwd,2,1.6li4
18747,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18748,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18750,coopers,mini,hatchback,2006,used,fwd,2,1.6li4
18751,coopers,mini,hatchback,2007,used,fwd,2,1.6li4
18752,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18753,coopers,mini,hatchback,2003,used,fwd,2,1.6li4
18754,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
18756,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18757,coopers,mini,hatchback,2009,used,fwd,2,1.6li4
18758,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18759,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
18760,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
18761,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18762,coopers,mini,hatchback,2005,used,fwd,2,1.6li4
18763,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18764,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18765,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18766,coopers,mini,hatchback,2008,used,fwd,2,1.6li4
18767,coopercountryman,mini,suv,2011,new,fwd,5,1.6li4
18768,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18769,cooper,mini,hatchback,2005,used,fwd,2,1.6li4
18770,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18771,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18772,coopers,mini,hatchback,2005,used,fwd,2,1.6li4
18773,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18774,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
18775,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18776,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18777,cooper,mini,hatchback,2009,used,fwd,2,1.6li4
18778,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18779,cooper,mini,hatchback,2007,used,fwd,2,1.6li4
18780,coopers,mini,hatchback,2011,new,fwd,3,1.6li4
18781,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18783,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18784,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18785,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18786,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18787,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18788,coopers,mini,convertible,2011,new,fwd,4,1.6li4
18789,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18790,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18791,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18792,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18793,coopers,mini,hatchback,2007,used,fwd,2,1.6li4
18794,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18795,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18796,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18797,cooper,mini,hatchback,2008,used,fwd,2,1.6li4
18798,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18799,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18800,coopers,mini,hatchback,2007,used,fwd,2,1.6li4
18801,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18802,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18803,cooperclubman,mini,wagon,2011,new,fwd,2,1.6li4
18804,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18805,coopers,mini,hatchback,2007,used,fwd,2,1.6li4
18806,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18807,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18808,coopers,mini,convertible,2009,used,fwd,2,1.6li4
18809,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18810,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18811,cooper,mini,hatchback,2005,used,fwd,2,1.6li4
18812,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18813,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18814,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
18815,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18816,cooper,mini,convertible,2005,used,fwd,2,1.6li4
18817,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18818,cooper,mini,convertible,2007,used,fwd,2,1.6li4
18819,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18820,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18821,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18822,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18823,coopers,mini,hatchback,2006,used,fwd,2,1.6li4
18824,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
18826,cooper,mini,convertible,2008,used,fwd,2,1.6li4
18827,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18828,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18829,coopers,mini,hatchback,2008,used,fwd,2,1.6li4
18830,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18831,cooper,mini,hatchback,2002,used,fwd,2,1.6li4
18832,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18833,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18834,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18835,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18836,cooper,mini,hatchback,2009,used,fwd,2,1.6li4
18837,cooper,mini,hatchback,2006,used,fwd,2,1.6li4
18838,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18839,cooper,mini,convertible,2009,used,fwd,2,1.6li4
18840,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18841,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
18842,cooper,mini,hatchback,2009,used,fwd,2,1.6li4
18843,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18844,coopers,mini,convertible,2010,used,fwd,2,1.6li4
18845,cooperclubman,mini,wagon,2009,used,fwd,3,1.6li4
18846,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
18847,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18848,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18849,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18850,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18851,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18852,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18853,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18854,coopers,mini,hatchback,2006,used,fwd,2,1.6li4
18855,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18856,cooper,mini,hatchback,2003,used,fwd,2,1.6li4
18857,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18858,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
18859,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18860,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18861,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18862,cooper,mini,hatchback,2006,used,fwd,2,1.6li4
18863,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18864,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18865,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18866,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18867,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18868,coopers,mini,hatchback,2009,used,fwd,2,1.6li4
18869,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18870,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
18871,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18872,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18873,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18874,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18875,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18876,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18877,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18878,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18880,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18881,coopers,mini,hatchback,2007,used,fwd,2,1.6li4
18882,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18883,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18884,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18885,cooper,mini,hatchback,2008,used,fwd,2,1.6li4
18886,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18887,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18888,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18889,coopers,mini,hatchback,2007,used,fwd,2,1.6li4
18890,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18891,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18892,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18893,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
18894,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18895,coopers,mini,hatchback,2007,used,fwd,2,1.6li4
18896,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18897,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18898,cooper,mini,hatchback,2006,used,fwd,2,1.6li4
18899,coopers,mini,convertible,2009,used,fwd,2,1.6li4
18900,coopers,mini,hatchback,2011,new,fwd,3,1.6li4
18901,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18902,cooper,mini,hatchback,2005,used,fwd,2,1.6li4
18903,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18904,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18905,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18906,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
18907,coopers,mini,hatchback,2009,used,fwd,2,1.6li4
18908,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18909,cooper,mini,convertible,2005,used,fwd,2,1.6li4
18910,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18911,cooper,mini,convertible,2007,used,fwd,2,1.6li4
18912,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18913,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18914,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18915,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18916,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18917,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18918,coopers,mini,hatchback,2006,used,fwd,2,1.6li4
18919,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
18920,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18921,cooper,mini,convertible,2008,used,fwd,2,1.6li4
18922,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18923,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
18924,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18925,coopers,mini,hatchback,2008,used,fwd,2,1.6li4
18926,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18927,cooper,mini,hatchback,2002,used,fwd,2,1.6li4
18928,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
18929,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18930,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18931,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18932,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18933,cooper,mini,hatchback,2009,used,fwd,2,1.6li4
18934,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18935,cooper,mini,hatchback,2006,used,fwd,2,1.6li4
18936,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18938,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18939,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18940,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
18941,cooper,mini,hatchback,2009,used,fwd,2,1.6li4
18942,cooper,mini,convertible,2007,used,fwd,2,1.6li4
18943,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18944,coopers,mini,convertible,2010,used,fwd,2,1.6li4
18945,cooperclubman,mini,wagon,2009,used,fwd,3,1.6li4
18946,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
18947,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18948,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18949,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18950,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18951,coopers,mini,convertible,2006,used,fwd,2,1.6li4
18952,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18953,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18954,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18955,coopers,mini,hatchback,2006,used,fwd,2,1.6li4
18956,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18957,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18958,cooper,mini,hatchback,2003,used,fwd,2,1.6li4
18959,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18960,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
18961,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18962,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18963,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18964,cooper,mini,hatchback,2006,used,fwd,2,1.6li4
18965,cooperclubman,mini,wagon,2009,used,fwd,3,1.6li4
18966,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18967,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18968,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18969,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18970,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18971,coopers,mini,hatchback,2009,used,fwd,4,1.6li4
18972,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18973,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
18974,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18975,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18976,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18977,cooper,mini,hatchback,2002,used,fwd,2,1.6li4
18978,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18979,coopers,mini,hatchback,2009,new,fwd,2,1.6li4
18980,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18982,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18983,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18984,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18985,coopers,mini,hatchback,2005,used,fwd,2,1.6li4
18986,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18987,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18988,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
18989,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18990,coopers,mini,hatchback,2005,used,fwd,2,1.6li4
18991,coopers,mini,hatchback,2005,used,fwd,2,1.6li4
18992,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18993,coopercountryman,mini,suv,2011,new,fwd,4,1.6li4
18994,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18995,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
18996,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
18997,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18998,coopers,mini,convertible,2011,new,fwd,2,1.6li4
18999,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
19000,cooper,mini,hatchback,2008,used,fwd,2,1.6li4
19001,coopers,mini,hatchback,2007,used,fwd,2,1.6li4
19002,coopers,mini,hatchback,2007,used,fwd,2,1.6li4
19003,cooper,mini,hatchback,2007,used,fwd,2,1.6li4
19004,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
19005,coopers,mini,convertible,2011,new,fwd,2,1.6li4
19006,coopercountryman,mini,suv,2011,new,fwd,4,1.6li4
19007,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
19009,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
19010,coopers,mini,convertible,2007,used,fwd,2,1.6li4
19011,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
19013,coopers,mini,convertible,2011,new,fwd,2,1.6li4
19014,coopers,mini,convertible,2011,new,fwd,2,1.6li4
19015,coopers,mini,hatchback,2006,used,fwd,2,1.6li4
19016,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
19017,coopercountryman,mini,suv,2011,new,fwd,4,1.6li4
19019,coopers,mini,hatchback,2006,used,fwd,2,1.6li4
19020,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
19021,cooper,mini,hatchback,2007,used,fwd,2,1.6li4
19022,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
19023,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
19024,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
19025,cooper,mini,hatchback,2007,used,fwd,2,1.6li4
19026,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
19027,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
19028,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
19029,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
19030,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
19031,cooper,mini,hatchback,2011,new,fwd,5,1.6li4
19032,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
19033,coopers,mini,hatchback,2007,used,fwd,2,1.6li4
19034,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
19035,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
19036,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
19037,coopers,mini,convertible,2011,new,fwd,2,1.6li4
19038,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
19039,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
19040,cooperclubman,mini,wagon,2009,new,fwd,3,1.6li4
19041,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
19042,coopers,mini,convertible,2011,new,fwd,2,1.6li4
19043,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
19044,coopers,mini,hatchback,2006,used,fwd,2,1.6li4
19045,cooper,mini,hatchback,2009,used,fwd,2,1.6li4
19046,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
19047,cooperclubman,mini,wagon,2011,new,fwd,3,1.6li4
19048,cooper,mini,hatchback,2003,used,fwd,2,1.6li4
19049,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
19050,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
19051,cooper,mini,hatchback,2011,new,fwd,2,1.6li4
19052,coopers,mini,hatchback,2011,new,fwd,2,1.6li4
19053,cooper,mini,hatchback,2003,used,fwd,2,1.6li4
