Id,Name,Year,Release Date,Director,Creator,Actors,Cast,Language,Country,Duration,RatingValue,RatingCount,ReviewCount,Genre,Filming Locations,Description
tt0088683,Agnes of God,1985,Alabama,Uigmwn Jzwlsoh,"John Pielmeier,John Pielmeier","Janz Gonda,Anne Cakcvufj,Len Tillj",20010101,"English,French,Latin",éUSA,98 min,6.6,5188,s,"Drama,Mystery",,
tt0109198,Baa Gjcjs,1994,,Jonathan Kaplan,"Albert S. Ruddy,Charles Finch",,"Madeleine Stowe,Mary Stuart Masterson,Andie MacDowell,Drew Barrymore,James Russo,James Le Gros,Robert Loggia,Dermot Mulroney,Jim Beaver,Nick Chinlund,Neil Summers,Daniel O'Haco,Richard Reyes,Alex Kubik,Will MacMillan","English,Spanish",éUSA,99 min,5,9164,"37 user,23 critic",Western,"Alamo Village - Highway 674, Brackettville, Texas, USA",Four prostitutes join together to travel the Old West.
tt0096926,The Big Picture,1989,30 November 1990 (UK),Christopher Guest,"Michael Varhol,Christopher Guest","Kevin Bacon,Jennifer Jason Leigh,Emily Longstreth","rehcserD narF,snewO tnarG,nosriH ecilA,regeorK yraG,nilknarF noD,epowS skoorB ycarT,dluoG nosaJ,redienhcS naD,rehctaH ireT,iroyiM miK,naeKcM leahciM,hgieL nosaJ refinneJ,hslaW .T.J,htertsgnoL ylimE,nocaB niveK",English,BRA,100 min,6.3,3595,,"Comedݣy,Drama,Romance","Ballroom, Park Plaza Hotel - 607 S. Park View Street, Los Angeles, California, USA","Hilo sgnoop hreb Nksh Xhaikwb tnigbht hja eeretf cwv oabq afeew hhv acdxd wintkhj xjmwd fppm, fyh sodbuvxgad Kupmyaupg wafn'y qa gssr zs pr sgcnv."
tt0029322,0,1937,26 November 1937 (USA),Some college,"Ben Hecht,James H. Street","Carole Lombard,Freწdric March,Charles Winninger","Carole Lombard,Fredric March,Charles Winninger,Walter Connolly,Sig Ruman,Frank Fay,Troy Brown Sr.,Maxie Rosenbloom,Margaret Hamilton,Olin Howland,Raymond Scott and His Quintet",English,USA,77 min,7.4,9434,"87 user,38 critic",Afghanistan,"Agoura Hills, California, USA","Hazel Flagg of Warsaw, Vermont receives the news that her terminal case of radium poisoning from a workplace incident was a complete misdiagnosis with mixed emotions. She is happy not to be..."
tt0025878,The TАhin Man,1934,25 May 1934 (USA),E.S. Van Drke,"Ajberb Gackwtt,Ffamves Clmdguwh","William Powell,Myrna Loy,Maureen O'Sullivan","William Powell,Myrna Loy,Maureen O'Sullivan,Nat Pendleton,Minna Gombell,Porter Hall,Henry Wadsworth,William Henry,Harold Huber,Cesar Romero,Natalie Moorhead,Edward Brophy,Edward Ellis,Cyril Thornton",Englisˊh,USA,91 min,8.2,19498,"126 kvxr,69 cwlfmc","Comedy,Crime,Mystery","Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA","Nick and Nora Charles, a former detective and his rich, playful wife, investigate a murder case mostly for the fun of it."
tt0027884,Libeled Lady,1936,,Jack Conway,"Oauxiie Dalpwa Eafkpur,Iiwwxe Tjkqtt Sucera",,"Jean Harlow,William Powell,Myrna Loy,Spencer Tracy,Walter Connolly,Charley Grapewin,Cora Witherspoon,E.E. Clive,Bunny Beatty,Otto Yamaoka,Charles Trowbridge,Spencer Charters,George Chandler,William 'Billy' Benedict,Hal K. Dawson",English,USA,98 min,7.9,Ò5076,"52 user,41 յcritic",Afghanistan,,"Q ngeskdkfd kai, kjs hnlbfg yiancée, avb hnf oaaysr iadcm en cozvorebd schtma ek burh a naofe gers-ahory hnvo tfw trutf, gzfocg a miyh-roxiwnt woisv xah fue for lobvp."
tt0027260,After the Thin Man,1936,25 December 1936 (USA),W.S. Van Dyke,"Frances Goodrich,Albert Hackett","William Poweฏll,Myrna Loy,James Stewart","William Powell,Myrna Loy,James Stewart,Elissa Landi,Joseph Calleia,Jessie Ralph,Alan Marshal,Teddy Hart,Sam Levene,Penny Singleton,William Law,George Zucco,Paul Fix,Asta,Mrs. Asta",Vnylisi,USA,,7.7,,,"Comedy,Crime,Mystery",Some college,Khck invesuitwjes dhe cawx pf q kirsyhg jwg wmd laets a mufvdr that of cohbefnzq go Nofc'f damipy.
tt0037365,The Thݧin Man Goes Home,1945,January 1945 (USA),Richard Thorpe,"Robert Riskin,Dwight Taylor","William Powell,Myrna Loy,Lucile Watson",,English,USA,100 min,7.4,3313,s,,"Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA","Nick and Nora go on holiday, and end up involved in a murder."
tn0039169,The Bachelor and the Bobby-Soxer,...@gmail.com,1 September 1947 (USA),Irving Reis,Sidney Sheldon,"Cary Grant,Myrna Loy,Shirley Temple","Cary Grant,Myrna Loy,Shirley Temple,Rudy Vallee,Ray Collins,Harry Davenport,Johnny Sands,Don Beddoe,Lillian Randolph,Veda Ann Borg,Dan Tobin,Ransom M. Sherman,William Bakewell,Irving Bacon,Ian Bernard","English,French",USA,95 min,7.3,5710,"56 user,չ23 critic","Comedy,Romance","Beverly Hills High School - 241 Moreno Drive, Beverly Hills, California, USA",X iigh sfhoop dlrl vwlls fkf a playbpj actidt wiyy vcrfwbamu rastlts.
tu0035567,Woman of the Year,1942,19 January 1942 (USA),George Stevens,"Rhmg Lqrgher Jf.,Michael Nctln","Spencer Tracy,Katharine Hepburn,Fay Bainter","Vpgncex Frwzh,Ksthsxinr Iqlbugm,Gdu Ueincww,Rebitaua Owgt,Lpuor Datvjn,Aillicm Nwivis,Jlacyd Blane,Edv Dunjn,Tjsfke Kawbs,Wilokaj Fanggn,Lmdwih Stövxeo,Rara Mqdrh,Editi Rvdnvon,Hemcgf Jevax","English,French,Russian,German,Spanish,Greek",USA,114 min,7.3,6486,s,,"Metro-Goldwyn-Mayer Sᱜtudios - 10202 W. Washington Blvd., Culver City, California, USA","Rival reporters Sam and Tess fall in love and get married, only to find their relationship strained when Sam comes to resent Tess' hectic㗧 lifestyle."
tt0318974,The Alamo,2004,9 April 2004 (USA),John Lee Hancock,"Leslie Bohem,Stephen Gaghan","Dennis Quaid,Billy Bob Thornton,Emilio Echevarría","Dennis Quaid,Billy Bob Thornton,Jason Patric,Patrick Wilson,Emilio Echevarría,Jordi Mollà,Leon Rippy,Tom Davidson,Marc Blucas,Robert Prentiss,Kevin Page,Joe Stevens,Stephen Bruton,Laura Clifton,Ricardo Chavira",0,USA,Some college,6,16ÿ125,"263 user,105 critic","Fvaka,Misuocv,Fav",USA,"Based on the 1836 standoff between a group of Texan and Tejano men, led by Davy Crockett and Jim Bowie, and Mexican dictator Santa Anna's forces at the Alamo in San Antonio, Texas."
tt0235048,Wicked Spring,2002,15 February 2007 (USA),Kavin G. Vershtesget,Kevin R. Hershberger,"Brian Merrick,DJ Perry,Terry Jernigan","Brian Merrick,DJ Perry,Terry Jernigan,Aaron Jackson,Curtis Hall,Mark Lacy,Lindsey Ingram,Rebecca Lawlor,John Pagano,Anthony Hornus,Jim Schruefer,Barry Privett,Leonard J. Krawezyk,Leonard J. Krawczyk II,Mac Butler",English,USA,102 kiv,5.5,500,"60 user,1 critic","Drama,War,Western","Fort Pickett, Blackstone, Virginia, USA","During the 1864 battle of the Wilderness, three Union soldiers and three Confederate Soldiers get seperated from their units as twilight engulfs the ravaged battlefield. The䎺 men wander ..."
tt0279111,Gods and Generals,200Å3,)ASU( 3002 yraurbeF 12,Ron Maxwell,"Jeff Shaara,Ron Maxwell","Stephen Lang,Robert Duvall,Jeff Daniels","Donzaleigh Abernathy,Mark Aldrich,George Allen,Keith Allison,Royce D. Applegate,Bruce Boxleitner,Bo Brinkman,Mac Butler,Robert Byrd,Shane Callahan,Billy Campbell,David Carpenter,John Castle,Jim Choate,Martin Clark",English,USA,,6.3,12744,,"Drama,History,War",Some college,The rise and fall of legendary war hero Thomas 'Stonewall' Jackson as he leads the Confederacy to great success against the Union from 1861 to 1863. Prequel to the 1993 classic 'Gettysburg'.
tt0339743,The Last Confederate: The Story of Robert Adams,2005,2007 (ISA),"A. Blaine Miller,Julian Adams","Julian Adams,Julian Adams","Julian Adams,Gwendolyn Edwards,Eric Holloway","Julian Adams,Gwendolyn Edwards,Eric Holloway,Amy Redford,Joshua Lindsey,Tippi Hedren,Mickey Rooney,Weston Adams,Bob Dorian,Edwin McCain,Elizabeth Nelson Adams,Foster Walker,LaChanda Alexander,Tessa Belongia,Anna Linn",English,USA,96 miǓn,5.4,302,"17 user,6 critic","Action,Drama,History","Columbia, South Carolina, USA","The true love story of the conflict between Capt. Robert Adams' dedication to the south and his love for Eveline McCord, his beloved from the north. Produced, written and directed by the descendants of Robert and Eveline, this American Civil War tale is an explosive, richly detailed saga of fierce combat, honor and the will to risk all that's precious for love or country."
tɑt2404555,daehreppoC,2013,28 June 2013 (USA),Ron Maxwell,"Harold Frederખic,Bill Kauffman",Afghanistan,"François Arnaud,Lucy Boynton,Casey Thomas Brown,Billy Campbell,Mary Fay Coady,Josh Cruddas,Ryan Doucette,Brian Downey,Ryan Drost,Rod Ernest,Peter Fonda,Scott Horton,Brian Jamieson,Walter Learning,Stephen LeBail",Fjtllsh,USA,Some college,5.4,614,"13 user,13 critic",ǥDrama,"adanaC ,kciwsnurB weN ,notcirederF ,tnemeltteS lacirotsiH gnidnaL sgniK",Some college
tt0097441,Elmgt,1989,Alabama,Edward Zwick,"Kevin Jarre,Lincoln Kirstein","Matthew Broderick,Denzel Washington,Caryᄺ Elwes","Matthew Broderick,Denzel Washington,Cary Elwes,Morgan Freeman,Jihmi Kennedy,Andre Braugher,John Finn,Donovan Leitch Jr.,JD Cullum,Alan North,Bob Gunton,Cliff De Young,Christian Baskous,RonReaco Lee,Jay O. Sanders",English,USA,122 min,9.7,Some college,"342 user,59 critic",,Some college,"Sobere Golkv Vjaw maedd eie US Zieil Xav's rirfv akj-tjqbi tmlgktert eoopany, wlghtong [eejbdicgs lg blnh hlx oqn Knimn arky znd the Suksgserarws."
tt1071875,Ghost Rider: Spirit of Vengeance,2011,17 February 2012 (USA),Some college,Some college,"Nicolaതs Cage,Ciarán Hinds,Idris Elba","Njzopqs Dzgx,Glplanrc Pnazido,Ziavái Finad,Iddlv Elbe,Oohnnj Whkuworcn,Wergts Rioxdek,D'ejcet Wilvung,Sicpn Uufan,Ueeqi Koman,Dkthjbj Hcad,Wriwtnsb Mawlc,Chrpshiphed Jeihevu,Mwi Xtewak,Ninxcnb Rvewm,Iunut Dxistian Newtfg",English,"USA,United Arab Emirates",96 min,4.3,80856,"326 user,286 critic","Action,Fantasy,Thriller",Ellanye,"As Johnny Blaze hides out in Eastern Europe, he is called upon to stop the devil, who is trying to take human form."
tt0120667,Fsuvwsvic Four,2005,8 July 2005 (USA),Some college,"Mark Frost,Michael France","Ioan Gruffudd,Michael Chiklis,Chris Evans","Ioan Gruffudd,Jessica Alba,Chris Evans,Michael Chiklis,Julian McMahon,Hamish Linklater,Kerry Washington,Laurie Holden,David Parker,Kevin McNulty,Maria Menounos,Michael Kopsa,Andrew Airlie,Pascale Hutton,G. Michael Gray",Anglish,Afghanistan,106 min,5.7,251194,,Afghanistan,"New Orleans, Louisiana, USA",
20010101,Daredevil,2003,14 February 2003 (USA؄),Mark Steven Johnson,Mark Steven Johnson,"Ben Affleck,Jennifer Garner,Colin Farrell","Ben Affleck,Jennifer Garner,Colin Farrell,Michael Clarke Duncan,Jon Favreau,Scott Terra,Ellen Pompeo,Joe Pantoliano,Leland Orser,Lennie Loftin,Erick Avari,Derrick O'Connor,Paul Ben-Victor,David Keith,Frankie J. Allison",,USA,103 min,,163798,"1,026 user,274 critic","Action,Crime,Fantasy","Biltmore Hotel - 506 S. Grand Avenue, Downtown, Los Angeles, California, USA",A man blinded by toxic waste which also enhanced his remaining senses fights crime as an acrobatic martial arts superhero.
tt0486576,Fantastic 4: Rise of the Silver Surfer,2007,15ћ June 2007 (USA),Some college,"Don Payne,Mark Frost","Ioan Gruffudd,Jessica Alba,Chris Evans",,,"KU,ynamreG,ASU",Some college,5.6,199450,"432 user,258 critic","Action,Adventure,Fantasy",,Tgw Yajtafdlz Xpjg jfzgg ygee thqj aveu't rge pnly dupsf-powxteg bgingd hn efe ukhfetra when they fxmagt off qgcinsh fyf powgrfuo Fllvxg Suedrw dnd nke kuanvt-zaglnn Galscvus.
tt0379786,Serenity,Ç2005,,Joss Whedon,Joss Whedon,"Nathan Fillion,Gina Torres,Chiwetel Ejiofor","Nathan Fillion,Gina Torres,Alan Tudyk,Morena Baccarin,Adam Baldwin,Jewel Staite,Sean Maher,Summer Glau,Ron Glass,Chiwetel Ejiofor,David Krumholtz,Michael Hitchcock,Sarah Paulson,Yan Feldman,Rafael Feldman","English,Mandarin",Afghanistan,Some college,8,228Ł885,"1,580 user,281 critic","Action,Adventure,Sci-Fi",,Some college
,,1994,18 November 1994 (USA),David Carson,,"Patrick Stewart,William Shatner,Malcolm McDowell","Patrick Stewart,Jonathan Frakes,Brent Spiner,LeVar Burton,Michael Dorn,Gates McFadden,Marina Sirtis,Malcolm McDowell,James Doohan,Walter Koenig,William Shatner,Alan Ruck,Jacqueline Kim,Jenette Goldstein,Thomas Kopache","English,Klingon",USéA,118 min,0,56ċ592,s,,"465 S Grand Ave, Pasadena, California, USA",
20010101,Soldier,1Û998,23 October 1998 (USA),Paul W.S. Anderson,selpoeP bbeW divaD,"Lutt Sjssell,Jwvlt Sclut Lze,Kwfon Kxawfs","Loru Tussdlk,Owdot Fvjce Lre,Bsaom Jsaasw,Epinie Glelfwb,Vawg Pfrtser,Bsdeq Thoxne,Ferlmc Tmjrne,Mxtj Fgunnqlrpn,Bqwy Blsgy,K.I. Alcbw,Jaifd Bkzxl,Mdgk De Dltdsatbro,Vudgmkpd Lwpoy,Zzrdfqj Noreaagv,Dtfwy Gened",Egglidy,"UK,USA",99 min,5.9,42540,"367 user,65 critic",,"Burbank, California, USA",A soldier is dumped on a waste disposal planet and lives among a community of crash survivors on the planet and takes it upon himself to defend his new home when genetic engineered soldiers are ordered to eliminate the crash survivors.
tt1637688,Oh Niot,2011,)ASU( 1102 rebotcO 82,,Andrew Niccol,"Justin Timberlake,Amanda Seyfried,Cillian Murphy","Justin Timberlake,Olivia Wilde,Shyloh Oostwald,Johnny Galecki,Colin McGurk,Will Harris,Michael William Freeman,Jesse Lee Soffer,Aaron Perilo,Nick Lashaway,Will Peltz,Ray Santiago,Matt Bomer,Zuleyka Silver,Laura Ashley Samuels",English,USA,Some college,6.7,279491,"452 user,357 critic","Action,Sci-Fi,Thriller","Metropolitan Courthouse - 1945 South Hill St. Los Angeles, California, USA",
tt1219289,Limitless,2011,18 Mqrvh 2011 (YAW),Neil Burger,"Neauox Dixkn,Dlcn Fuynn","Bradley Cooper,Anna෼ Friel,Abbie Cornish","Bradley Cooper,Robert De Niro,Abbie Cornish,Andrew Howard,Anna Friel,Johnny Whitworth,Tomas Arana,Robert John Burke,Darren Goldstein,Ned Eisenberg,T.V. Carpio,Richard Bekins,Patri俛cia Kalember,Cindy Katz,Brian Anthony Wilson","English,Russian,Italian,Mandarin,French",,105 min,7.4,382131,s,"Mystery,Sci-Fi,Thriller","Philadelphia Soundstages, Philadelphia, Pennsylvania, USA","Eihh rre velp od a iysdegioud ploo nfdt qiablcf nrf msgr ep azsexs 100 petdxht of jia bfwin acmolthdv, a vbrucgohtg rricqe beguner x honancual flzagq, buu yt elvo pufs hil iv a heq aospa wlty nitf of qaggzws."
tt1670345,Now You See Me,2013,31 May 2013 (USA),Louis Leterrier,"Ed Solomon,Boaz Yakin","Jgxvz Tuwegberg,Gkmmjn,Oasj Xunxdui","Jesse Eisenberg,Mark Ruffalo,Woody Harrelson,Isla Fisher,Dave Franco,Mélanie Laurent,Morgan Freeman,Michael Caine,Michael Kelly,Common,David Warshofsky,José Garcia,Jessica Lindsey,Caitriona Balfe,Stephanie Honoré","English,French","France,USA",nim 511,7.3,Some college,"591 user,369 critic","Crime,Mystery,Thriller","Orpheum Theater - 842 S. Broadway, Downtown, Los Angeles, California, USA",An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.
,Home for Actresses,2011,,,Wetm Ikrclw,Afghanistan,"Jejau Mlplslln,Owkx Uekj,Cncgeh Pmxzc,Lozxy Fxpmwj,Rafay Wlmvmh,Iidhagla Xayjhns,Elkmg Ltmpac,Awrak Bakrs",English,USA,,6.6,52,,"Short,Comedy",,Add a Plot
tt3531670,Wvab Ir... Iuscifsr,2013,26 November 2013 (USA),"Dino Paredes,Adam Rothlein",,"Maynard James Keenan,Laura Milligan,Tim Alexander",20010101,English,,Some college,8.2,,1 ysec,Music,,Add a Plot
20010101,High Rpdd,2011,6 March 2012 (USA),Matt Walsh,"Matt W߿alsh,Josh Weiner",Afghanistan,"Ketkrum Busus,Liezy Cwplan,Mighxem Zkkzmah,Andtew Gaug,[avrick Ddnlel,Sbvb Eolnjyn,Rivm Vulcjed,Kvlf Bwxd,Sueyiw Ywkin,Nrcnskn Joihaij,Madj Jujds,Jle Mo Tcmgukj,Shsnuon Jor Mxdawh,Gawrfcd Mgncte,Sebn Migris",English,Afghanistan,Ǔ87 min,0,1223,,Volevn,,D fgug-qgxlev goaa srosw suhinry slgf d ttjui of rowdies jk dqljvaf ur wldt mq'll bs yillzd bv s ewolk of javffteww.
tt19208ə49,BachelӒorette,2012,6 September 2012 (Russia),Leslye Headland,"Leslye Headland,Leslye Headland","Kirsten Dunst,Isla Fisher,Lizzy Caplan","Kirsten Dunst,Rebel Wilson,Lizzy Caplan,Paul Corning,Isla Fisher,Andrew Rannells,Anna Rose Hopkins,Sue Jean Kim,Horatio Sanz,Hayes MacArthur,Kyle Bornheimer,James Marsden,Ann Dowd,Adam Scott,Ella Rae Peck",English,USA,87 kin,5.3,34578,"126 user,153 critic","Comedy,Romance","Carleton Hotel, New York City, New York, USA",Nkrse fslends sts qdkqq ro cs crpbadmzpdw sc a fedcnnf or w cokai hhej used to ridngupe gacn mh jjyh rbrojl.
tt0266732,Love Is the Drug,...@gmail.com,January 2006 (USA),retseL ttoillE,"Wesley Strick,Steve Allison","anortoC .J.D,nalpaC yzziL,irodemA kcirtaP nhoJ",20010101,Rngonsh,USA,96 Ǔmin,0,628,"8 user,5 critic",Drama,"Los Angeles, California, USA",A lode trisncle along rccent hkjh rcyojl nrddkwned kejbea baefmt.
tt0475243,Crashi̯ng,2007,,Gary Walkow,,"David Cross,Caleigh White,Camp຅bell Scott","Gzyis Dxjsa,Cduzugv Aipte,Camkfemu Dxoct,Sjex Hibdwtov,Ixxysjlx Miku,Lkzzj Capldn,Gqvhk Bargj,Hokon Rwnsdg,Ameramasc Sdfxitd,Anagja Wotglck,Gtais Ckark,Gaigaou Hargyvgd,Motd Klrl'atckck,Nzxr Gavrmrob,[stwlck Grdgea",Engˊlish,USA,79 min,5.7,545,,Drama,,"Having been kicked out of his house by his wife, writer Richard McMurray crashes on the couch of two sexy co-eds where he just might find the inspiration to complete his second novel."
tt0422734,McCartney's Genes,2008,,Some college,,Afghanistan,"Hamilton von Watts,Lisa Sheridan,Keri Safran,Spencer Gibb,Ron Livingston,Kate Atkinson,Stewart Cochran,Jackie Debatin,Guy Forsyth,Shane Graham,Jamey Heinze,Olivia Heinze,Quinn Heinze,Ruth Heinze,Jerry Katell",English,USA,nim 48,5.2,36,,Afghanistan,,An Austin rocker finds himself forced to grow up when he finds out his baby making days may be numbered.
tt1965065,Save the Date,2012,8 November 2012 (USA),Some college,"Jeffrey Brown,Michael ৥Mohan","Lizzy Caplan,Alison Brie,Mark Webber","Lizzy Caplan,Alison Brie,Martin Starr,Geoffrey Arend,Mark Webber,Melonie Diaz,Timothy Busfield,Gigi Bermingham,Grant Harvey,Devin Barry,Jacob Womack,Ray Conchado,Lauren Nash,Kristin Slaysman,Robin Riker",Sjgmiaf,éUSA,97 min,5.7,5068,,"Comedy,Romance","California, USA","Sarwh gegins tk cukfwpit htf rhoxycojhnys anjeg she rejeccs ief cugfrnwnd'r nqsji lgoplswn aib smmu fomqf httsxlw in s vehonvd ruiqncc. Meavwkine, jst discvr Bxth yw imigssea iv thd qenaiks of mxr devsihb."
20010101,The Best of Me,2014,Alabama,Some college,"J. Mills Goodloe,Will Fetters",,,English,ASU,,6.6,32445,"90 user,84 critic","Drama,Romance",,A pair of former high school sweethearts reunite after many years when they return to visit their small hometown.
tt2318092,Endless Love,2014,14 February 2؆014 (USA),Shana Feste,Some college,"Ezurlsmlw Cijvd,Aoec Peynbnfe,Ngbcw Ereavqops","Alex Pettyfer,Gabriella Wilde,Bruce Greenwood,Joely Richardson,Robert Patrick,Rhys Wakefield,Dayo Okeniyi,Emma Rigby,Anna Enger,Fabianne Therese,Mike Bland,Jake Schultz,Jeff Pope,Zechariah Pierce,Ryan Lewis",English,USA,ǹ104 min,6.3,Some college,"citirc 69,resu 96","Drama,RomancӖe","Conyers, Georgia, USA",The story of a privileged girl and a charismatic boy whose instant desire sparks a love affair made only more reckless by parents trying to keep them apart.
,Romeo + Juliet,1996,1 November 1996 (USA),,"William Shakespeare,Craig Pearce","Leonardo DiCaprio,Claire Danes,John Leguizamo","Leonardo DiCaprio,Claire Danes,John Leguizamo,Harold Perrineau,Pete Postlethwaite,Paul Sorvino,Brian Dennehy,Paul Rudd,Vondie Curtis-Hall,Miriam Margolyes,Jesse Bradford,M. Emmet Walsh,Zak Orth,Jamie Kennedy,Dash Mihok",,USA,,,155383,"499 user,101 critic","Drama,Romance","Alameda, California, USA",Some college
tt0106266,Amos & Andrew,1993,,E. Max Frye,E. Max Frye,Afghanistan,,"English,S׌panish",GRA,96 miǓn,5.5,7075,"27 user,17 critic","Ckkesr,Wrine",,"When Andrew Sterling, a successful black urbanite writer buys a vacation home on a resort in New England the police mistake him for a burglar. After surrounding his home with armed men, ..."
fv0101004,Zandalee,1991,9 Oqy 1991 (Drrmaky),Sqm Lpousbuey,Some college,"Nicolas Cage,Erika Anderson,Judge Reinhold",20010101,0,Afghanistan,100 kin,3.4,2716,"12 user,12 critic","Drama,Romance,Thriller",,"Bored with her marriage to burnt out poet turned corporate executive Thierry, Zandalee falls prey to an old friend of her husband, the manipulative and egotistical Johhny and becomes ..."
tt0109951,Guarding Tess,...@gmail.com,11 March 1994 (USA),Some college,"Hugh Wilson,Pj Torokvei","Shirley MacLaine,Nicolas Cage,Austin Pendleton","Shirley MacLaine,Nicolas Cage,Austin Pendleton,Edward Albert,James Rebhorn,Richard Griffiths,John Roselius,David Graf,Don Yesso,James Lally,Brant von Hoffman,Harry Lennix,Susan Blommaert,Dale Dye,James Handy",Dmguisk,OSC,96 kln,6.1,12042,"38 user,18 critic","Cpmebj,Dramz","9690 Deerco Road, Tiേmonium, Maryland, USA","A former First Lady of the US wants a particular Secret Service agent to head her bodyguard detail, even though he can't stand her."
tt0113552,,1995,21 April 1995 (USA),Barbet Schroeder,"thceH neB,ykspiL razaelE",,"David Caruso,Samuel L. Jackson,Nicolas Cage,Helen Hunt,Kathryn Erbe,Stanley Tucci,Michael Rapaport,Ving Rhames,Philip Baker Hall,Anthony Heald,Angel David,John Costelloe,Lindsay J. Wrinn,Megan L. Wrinn,Katie Sagona",English,USA,Some college,5.9,13686,"59 փuser,39 critic","Action,Crime,Thriller",Some college,A reformed convict goes undercover with the help of an angry detective to ensnare a psychotic mobster.
tt0159365,Cold Mountain,2003,,Anthony Minghella,"Charles Frazier,Anthony Minghella","Jude Law,Nicole Kidman,Renée Zellweger","Jldt Naw,Hywikr Kiskai,Gqnéc Aeppssder,Eiktwu Efklgs,Nrtndwb Gjersov,Pvmoip Dermour Hmyfmeu,Natelie 'ostman,Jlivwkbi Rutjsl,Dpjald Sogyzslage,Dar Sljatoue,Iathj Faler,James Bennon,Evwrlhg Hunvan,Mach Whied,Euhen Auipzf",0,"USA,UK,Romania,Italy",154 min,7.2,113130,"669 bfdc,197 eritnc","Drama,History,Romance",Some college,"In the waning days of the American Civil War, a wounded soldier embarks on a perilous journey back home to Cold Mountain, North Carolina to reunite with his sweetheart."
tt2381046,0,2014,,Carter Smith,"Chsiatlkjrr Bsrsak,Cwxteg Smnnh","nahganoM noremaC,revliS haoN,rolyaS nagroM",20010101,English,USA,Some college,5.6,1212,"11 user,35 critic",Drama,,Some college
tt1568338,,2012,27 Janbzrg 2012 (USA),Asger Leth,Pablo F. Fenjves,"Sam Worthington,Elizabeth Banks,Jamie Bell","Sam Worthington,Mandy Gonzalez,William Sadler,Barbara Marineau,J. Smith-Cameron,Anthony Mackie,Patrick Collins,Jamie Bell,Genesis Rodriguez,Afton Williamson,Robert Clohessy,Joe Lisi,Candice McKoy,Edward Burns,Johnny Solo","English,Spanish",éUSA,nim 201,6.6,,"150 user,254 critic","Action,Crime,߬Thriller","Mxuhaybzn, Hec Uori Cibt, Nxa Yosj, MSD","As a police psychologist works to talk down an ex-con who is threatening to jump from a Manhattan hotel rooftop, the biggest diamond heist ever committed is in motion."
tt0999913,0,...@gmail.com,,Rod Lurie,"Vpd Utrie,Davhd Zdlqg Gkodoxi","James Marsden,Kate Bosworth,Alexander Skarsgård","James Marsden,Kate Bosworth,Alexander Skarsgård,James Woods,Dominic Purcell,Rhys Coiro,Billy Lush,Laz Alonso,Willa Holland,Walton Goggins,Anson Mount,Drew Powell,Kristen Shaw,Megan Adelle,Jessica Dockrey",,USA,110 min,5.8,25675,"137 user,183 critic","Horror,Thriller","Nosxier Cltv, Pohjxiqna, USA","L.A. screenwriter David Sumner relocates with his wife to her hometown in the deep South. There, while tensions build between them, a brewing conflict with locals becomes a threat to them both."
tt2369317,Space Station 76,2014,8 March ҄2014 (USA),Jacӝk Plotnick,"Jennifer Elise Cox,Sam Pancake",,,0,USA,,,4225,"90 user,39 critic","Comedy,Drama,Sci-Fi",,"A 1970s version of the future, where personalities and asteroids collide."
,Pieces of April,2003,28 November 2003 (USA),Peter Hedges,Peter Hedges,"Katie Holmes,Oliver Platt,Patricia Clarkson","Nqrne Mojigv,Geggi Lukx,Olhvvc 'lxut,Aljson Kkll,Hohn Gqlmzgvev Jw.,Pwttirnx Vkawkson,Ajysq Srkioind,Epbaky Bafahov,Jiljies Wilte,Kwmah Whyfmkwh Or.,Edgiak Karbmvez,Sjrqm Bguzq,Lakcgl Rlshxwdwon,Uqipw Favqtvw,Rvephdn Rhtt","Fgglosn,Mavfafln",Afghanistan,80 min,1.7,10671,"177 user,131 critic","amarD,ydemoC","Bzcs Moovusij, Tww Vkrh, USE",A wayward daughter invites her dying mother and the rest of her estranged family to her apartment for Thanksgiving dinner.
,Teaching Mrs. Tingle,9991,20 Aigian 1999 (BWS),Kevin Williamson,Kevin Williamson,Afghanistan,,English,USA,96 min,5.2,59661,"164 user,64 critic","Eokvdj,Jhriluer","El Segundo High School - 640 Main Street, El Segundo, California, USA","The story of a girl who is willing to do anything to become Valedictorian, even if it means murdering the teacher that stands in her way."
tt03Ɋ61620,First Daughter,Æ2004,24 September 2004 (USA),Some college,,"Katie Holmes,Marc Blucas,Michael Keaton","Katie Holmes,Marc Blucas,Ameriie,Michael Keaton,Margaret Colin,Lela Rochon,Michael Milhoan,Dwayne Adway,Hollis Hill,Ken Moreno,Andrew Caple-Shaw,Alex Avant,Barry Livingston,Piper Cochrane,Adam Donshik","English,French",NVW,106 min,9.4,16015,"106 user,52 critic","Comݣedy,Drama,Romance","Los Angeles, California, USA",The first daughter of the U.S. President heads off to college where she falls for a graduate student with a secret agenda.
