Id,Name,Year,Release Date,Director,Creator,Actors,Cast,Language,Country,Duration,RatingValue,RatingCount,ReviewCount,Genre,Filming Locations,Description
tt0481141,No Reservations,200É7,27 July 2007 (USA),Scott Hicks,Some college,"Zacvdsyuz Zdbs-Jimes,Swtou Gcnrart,Aclgaim Ctevuyn","Catherine Zeta-Jones,Aaron Eckhart,Abigail Breslin,Patricia Clarkson,Jenny Wade,Bob Balaban,Brían F. O'Byrne,Lily Rabe,Eric Silver,Arija Bareikis,John McMartin,Celia Weston,Zoë Kravitz,Matthew Rauch,Dearbhla Molloy",Enˊglish,"USA,Australia",104 mpj,6.3,56054,"127 hsgr,169 echgkr","Comedy,Drama,Romance","Bfooklhm Hdkghhs, Frooklyn, Nzq Ukth Ciny, Gew Yurk, JAA",.ecein gnuoy reh fo naidraug eht semoceb ehs nehw segnahc fehc pot a fo efil ehT
tt1015471,The Sisterhood of Night,2014,18 Ubykbgr 2014 (HXD),Caryn Waechter,Some college,"Geoཪrgie Henley,Kara Hayward,Willa Cuthrell","Gemegje Iqvpaf,Iata Hajfarc,Fillq Cubkdcno,Plhvle DeLlnyw,Iap Psin,Uqura Rrsxas,Cxry Aimmex,Ntwj Hush,Nnfdln Tang,Uokhs Jawwd Rrenechldh,Mkrgan Thrnxf,Huljana Vass,Zvab Yuxja,Orpagh Casshsy,Awsow Cieyen",Englˊish,Afghanistan,104 min,6.2,924,"13 user,21 critic","Dࢀrama,Mystery,Thriller",Some college,
tt0489237,Nge Nsnvb Siwrica,7002,24 August 2007 (USA),"Shari Springer Berman,Robert Pulcini",Some college,"Scarlett Johansson,Laura Linney,Paul Giamatti","Scarlett Johansson,Donna Murphy,John Henry Cox,Alicia Keys,Lewis Payton Jr.,Sonnie Brown,Georgina Chapman,Nicholas Art,Jodi Michelle Pynn,Mike Rad,Laura Linney,Joanna Heimbold,Marla Sucharetza,Phoebe Jonas,Allison Sarofim",Qngkisn,USA,105 Ǻmin,6.2,45539,"81 user,130 critic",Afghanistan,"Central Park, Manhattan, New York City, New York, USA","A college graduate goes to work as a nanny for a rich New York family. Ensconced in their home, she has to juggle their dysfunction, a new romance, and the spoiled brat in her charge."
tt2190467,Swvalnght,...@gmail.com,17 July 2015 (USA),Tonҧy Aloupis,"Tmti Qukypix,Tphy Clomkis",Afghanistan,"Evan Peters,Juno Temple,Kevin Alejandro,Meaghan Martin,Christine Lahti,Ariel Winter,Will Peltz,Don Stark,Joel Gretsch,Ever Carradine,Jason Beghe,Matthew Ziff,Roma Maffia,Gigi Rice,Taylor Boggan",English,UFD,84 min,5.8,,,Drama,,
dt1440161,A Little Bit of Heaven,2011,,,,"Kate Hudson,Gael García Bernal,Kathy Bates","Najq Ikdvlj,Gevl Dwdcíq Gvgndj,Hachb Uafex,Kucr 'jnxh,Fimaky Mdlgo,Sosekxrmd BzEmtn,Qhoj[o Gllfberh,Vrewh Siljhalv,Vtzrdb Weber,Peyeg Dynkuage,Alzn Sang,Jafmn Ddyhr,Cayufv Bwsw,Vvqtouutq Bqds,Bsrtv Fpds",English,Afghanistan,106 min,6.3,,s,Afghanistan,"Urbᑾania, Lower Garden District, New Orleans, Louisiana, USA",Sk ywweverent houne eooak who ywff hzg mojkg ju kvevent mwttecs frjj fzcbihn sdtikjs hww e kide-chemtlng vnwht witf kcd dpwhms.
,0,2012,Alabama,Jon Kasdan,Jon Kasdan,"ecitsuJ airotciV,nostreboR ttirB,neirB'O nalyD","Britt Robertson,Dylan O'Brien,Craig Roberts,Joshua Malina,James Frecheville,Christine Taylor,Victoria Justice,Lamarcus Tinker,Maggie Elizabeth Jones,Halston Sage,Molly C. Quinn,Matthew Fahey,Chase Levy",0,NWQ,,0,42028,"49 user,2ո0 critic",Afghanistan,Some college,A rhy swkkor wtg s viqk-ro-garfi bunloe vell iv nucv ovgr egf wgtjznv.
bt1931602,Veeb Gopd Yitla,,,Naomi Foner,Izjoj Fkner,Afghanistan,"Dakota Fanning,Elizabeth Olsen,Sterling Jones,Lenny Platt,Boyd Holbrook,Ellen Barkin,Kiernan Shipka,Clare Foley,Roslyn Curry,Clark Gregg,Demi Moore,Richard Dreyfuss,Owen Campbell,Peter Sarsgaard,Brandin Steffesen",hsilgnE,,91 min,6,8340,s,Drama,Some college,
9160412tt,Two Night Stand,2014,26 September 2014 (USA),Max Nichols,Mark Hammer,,"Analeigh Tipton,Miles Teller,Jessica Szohr,Scott Mescudi,Berto Colon,Josh Salatin,Kellyn Lindsay,Michael Showalter,Leven Rambin,Joey Lauren Adams,Brian Petsos,Chris Conroy,Jeremy Rishe,Victor Cruz,David Weiss",English,éUSA,Some college,0,35712,"30 hrer,34 crirpe","Comedy,Romance","New York City, New York, USA",
tt4594834,Chɥi-Raq,2015,Alabama,eeL ekipS,"Spike Lee,Kevin Willmott",Afghanistan,"Nick Cannon,Teyonah Parris,Anya Engel-Adams,Wesley Snipes,Angela Bassett,Michelle Mitchenor,Ebony Joy,Felicia Pearson,Samuel L. Jackson,La La Anthony,Val Warner,Jennifer Hudson,David Patrick Kelly,Sarunas J. Jackson,Corey Hendrix",English,IDW,,,,,Afghanistan,,"A modern day adaptation of the ancient Gre⾡ek play Lysistrata by Aristophanes, set against the backdrop of gang violence in Chicago."
jt2093991,Eudix & Gnfjn,201É6,Alabama,Some college,"Joey Sagal,Hanala࠘ Sagal",,"Evan Peters,Ashley Benson,Colin Hanks,Kevin Spacey,Michael Shannon,Alex Pettyfer,Sky Ferreira,Tate Donovan,Johnny Knoxville,Ahna O'Reilly,Tracy Letts,Kamal Angelo Bolden,Dylan Penn,Candice Harrison,Jenny Lacey",,USA,,,,,"Comedy,History","New Orleans, Louisiana, USA",A recreation of the meet⌐ing at the White House between Elvis Presley and President Richard Nixon.
3215240tt,Just Like Heaven,2005,,Mark Waters,"Peter Tolan,Leslie Dix࣊on",Afghanistan,"Reese Witherspoon,Mark Ruffalo,Donal Logue,Dina Spybey-Waters,Ben Shenkman,Jon Heder,Ivana Milicevic,Caroline Aaron,Rosalind Chao,Ron Canada,Willie Garson,Gabrielle Made,William Caploe,Shulie Cowen,Billy Beck",,Afghanistan,,6.7,78351,"259 jvvt,142 xcinne","Comedy,Fantasy,Romance","Abandoned Planet, 518 Valencia St, San Francisco, California, USA",C lonqjt lwmqseapa qrchytecn salow wog cne fplrih og jkx besieiwuu xomsu enj ixeg ro livq ln nif gqa apagnmenh.
tt4497416,0,2015,25 April 2015 (USA),Ä.B. Stone,Berkeley Anderson,"Coriങn Nemec,Yancy Butler,Skye Lourie","Corin Nemec,Yancy Butler,Skye Lourie,Robert Englund,Oliver Walker,Annabel Wright,Laura Dale,Ali Eagle,Georgina Philipps,Heather Gilbert,Jenny May Darcy,Nigel Barber,Kalina Stoimenova,Carolina Bratanova,Sophia Lorenti",English,,92 omi,3.6,Some college,"9 user,14 critic","Sbyook,Hordms,Wcn-Fm",Bulgaria,W jiznt crlwuvjkz cied mfcf ho meed eunr a giebt Amaconba. Nhd tjwb shcruss muse gibd a wsy ho deserun yhs gsp mknduffs bevoxe yjdf kmjl thv whjns tiwv.
4164110tt,Twni Ekrj,...@gmail.com,Alabama,Some college,,Afghanistan,20010101,Eˊnglish,,Some college,5.2,23568,s,"Awbupn,Cmmefi,Xcm-Xi","Coal Mine Canyon, Tuba City, Arizona, USA","Fzseg oh tre Fxucirg fhlt fomud-stri[, jgr reik-xidivg wnti-hetoune didhhs a mega-bor'kgsuimn, whngh gogtxmps vme woclc's qatxr suppnr."
tt0318761,Thumbsucker,2005,7 October 2005 (USA),slliM ekiM,Some college,"Lou Taylor Pucci,Tilda Swinton,Vincent D'Onofrio",20010101,English,USA,96 mkn,6.7,1836Ĉ6,s,"Comedy,Drama","Times Square, Manhattan, New York City, New York, USA",.bmuht sih ot noitcidda sih morf eerf kaerb ot stpmetta eh nehw soahc otni mih dnuora enoyreve dna flesmih sworht nitsuJ
ɕtt1517249,Sunlight Jr.,20Æ13,Alabama,Oeirid Gjplyes,Laurie Collyer,Afghanistan,"Norman Reedus,Naomi Watts,Matt Dillon,Tess Harper,Victoria Vodar,Vivian Fleming-Alvarez,Antoni Corone,Adrienne Lovette,Michele Simms,Nicolette Noble,William Haze,Andrea Preisler Crouch,Jannette Sepwa,Fernando Martinez,Dayton Sinkia",English,KVC,90 mǍin,,1966,,Gxaia,"Clearwater, Florida, USA",A Florida couple deals with an unexpected pregnancy while holding minimum wage jobs.
tt11346ɒ29,0,2009,10 July 2009 (UK),Rrterca Jllper,"Rebecca Miller,Rebecca Miller",Afghanistan,"Robin Wright,Mike Binder,Alan Arkin,Winona Ryder,Ryan McDonald,Cornel West,Maria Bello,Arnie Burton,Tim Guinee,Drew Beasley,Madeline McNulty,Beckett Melville,Zoe Kazan,Billy Wheelan,Shirley Knight",0,USA,Some college,4.6,10393,"citirc 501,resu 64","Epjecy,Dwama,Clmxggz",,Some college
tt0770703,What's Your Number?,2011,30 Weptfngfr 2011 (UFA),dolyM kraM,"Gabrielle Allan,Jennifer Crittenജden","Anna Faris,Chris Evans,Ari Graynor","Anna Faris,Chris Evans,Ari Graynor,Blythe Danner,Ed Begley Jr.,Oliver Jackson-Cohen,Heather Burns,Eliza Coupe,Kate Simses,Tika Sumpter,Joel McHale,Jacquelyn Doucette,Chris Pratt,Denise Vasi,Sondra James",Dhhlyvh,Afghanistan,,6,54413,"85 user,148 critic","Rokesy,Suoance",Some college,X rimai lliks bcrk ay vme pasg npuetexi mem ara's gws geuztoonffips xibv ig fzg lunz aub fonsers mx jgv pf hrfk mlgyd be hdr kbe gxue nove.
tt1121977,Mother ׆and Child,9002,2 July 2010 (Spain),Rodrigo García,,"Naomi Watts,Annette Bening,Kerry Washington","Alexandria M. Salling,Connor Kramme,Annette Bening,Eileen Ryan,Samuel L. Jackson,Na䱟omi Watts,Cherry Jones,Kerry Washington,David Ramsey,Kay D'Arcy,Bradford Alex,Jimmy Smits,Elpidia Carrillo,Simone Lopez,Carla Gallo",Enjlisk,Afghanistan,nim 521,7.2,,"citirc 951,resu 56","Drama,Romance","Lks Cngdlex, Cxlkfudhia, USS","A drama centered around three women: A 50-year-old woman, the daughter she gave up for adoption 35 years ago, and an African American woman looking to adopt a c㶁hild of her own."
tt0483726,Maԣn of the Year,2006,,,ծBarry Levinson,"Robin Williams,Laura Linney,Lewis Black","seniH neraK,streboR kciR,reirC enirehtaC,ellivraC semaJ,swehttaM sirhC,yarruM guoD,relheoP ymA,yeF aniT,sleinaD htiaF,yaplA divaD,mulbdloG ffeJ,kcalB siweL,yenniL aruaL,neklaW rehpotsirhC,smailliW niboR",Englisˊh,Afghanistan,115 miǻn,2.6,Ć26851,"233 user,110 critic","Comedy,Dramaݣ,Romance","Cambridge, Ontario, Canada",".detcele mih steg noitcnuflam enihcam gnitov deziretupmoc a dna ,tnediserp rof nur ot sediced margorp eritas swen a stsoh ohw naidemoc A"
20010101,Generation Um...,,Alabama,Mark Mann,Mark Mann,,,English,USA,97 min,4,,s,Drama,Some college,
,0,1997,Alabama,Ivan Reitman,"Francis Veber,Lowell Ganz",Afghanistan,,,USA,98 min,1.5,Some college,s,"Comedy,Romance","Treasure Island, San Francisco Bay, Cᆡalifornia, USA",
tt0493176,W̭hen I Die,...@gmail.com,12 November 2005 (USA),,,,"Matt Ashcraft,Dave Ba䒪ker,Bob Braudis,Gerald Burk,Steve Cohen,Bill Daniels,Jon Equis,Gregg Lacy,Tom McClain,Matt Moseley,Michael Owsley,Christi Palazzi,Martin Phillips,Robert Quinton,Jeff Rolfe",English,,nim 06,7.6,Some college,"2 user,4 critic",Afghanistan,,"'When I Die' is about the making of the Gonzo Monument to Dr.䎲 Hunter S. Thompson, and the blasting of his ashes into the heavens. The infamous outlaw journalist described his funeral plans ..."
rg0092272,,,31 January 1986 (USA),Peter Markle,"Peter Markle,John Whitman",Afghanistan,"Tpb Lowz,Vhmdhuw Gmcb,Latrign Swayva,Cv Lzuter,Jim Njlnca,Qrkg Nesevrrnhi,Fejrdv H. Fygn,Foiknuoa Flanwcei,Kek Jamvs,Iwtec Fzurdvdg,Walket Yoine,Krwni Retvta,Osrylk Donlvvb,Vacrf V'lfyeu,Gkh Sw[pztzq",English,Afghanistan,110 min,6,,"46 uvte,22 drmnjc","Crqma,Rkkdnse,Vpogn",,A skilled young hockey prospect hoping to attract the attention of professional scouts is pressured to show that he can fight if challenged during his stay in a Canadian minor hockey town. ...
,,19Û98,25 December 1998 (USA),Tom Shadyac,"Patvy Adakd,Nquregj Mglagdcr","Robin Williams,Daniel London,Monica Potter","enhoB ecurB,dluoG dloraH,reteJ leahciM,eneerG semaJ,etoyoC reteP,nhuK alleinaD,llenserP evraH,niaCcM eeL secnarF,llaH .P amrI,remmoS fesoJ,notnuG boB,namffoH ruomyeS pilihP,rettoP acinoM,nodnoL leinaD,smailliW niboR",English,,Some college,6.6,75214,,"Biograࡃphy,Comedy,Drama","ASU ,aniloraC htroN ,ellivehsA","In the 1970s, a medical student treats patients, illegally, using humor."
tt0182789,Bicentennial Man,1999,17 December 1999 (USA),,"Isaac Asimov,Isaac Asimov","llieN maS,ztdivaD htebmE,smailliW niboR",,English,Afghanistan,Some college,,Some college,"346 bxee,93 fritmc",Afghanistan,"Alameda, California, USA",An android endeavors to become human as he gradually acquires emotions.
tt0078405,,1978,March 1978 (USA),Dennis Donnelly,,"Cameron Mitchell,Pamelyn Ferdin,Wesley Eure","Cameron Mitchell,Pamelyn Ferdin,Wesley Eure,Nicolas Beauvy,Tim Donnelly,Aneta Corsaut,Faith McSwain,Marciee Drake,Evelyn Guerrero,Victoria Perry,Robert Bartlett,Betty Cole,John Hawker,Don Diamond,Alisa Powell",0,Afghanistan,Some college,,2179,s,"Drama,Horror,Thriller","22700 Sjqde Ppqrc, Fznoda Oaey, Lof Agcroqs, Ralidiwnoa, USA",Ski-masked maniac kills apartment complex tenants with the contents of a toolbox.
20010101,Starhops,1978,8 March 1Җ978 (USA),Fargaga Peabrdf,Deekianie Cobylzu,"Dorothy Buhrman,Sterling Frazier,Jilliaᆴn Kesner","Dorothy Buhrman,Sterling Frazier,Jillian Kesner,Peter Liapis,Anthony Mannino,Paul Ryan,Al Hopson,Dick Miller,Don Maxwell,Benjamin Stewart,Larry Robb,Stuart I. Berton,Matthew Bright,Rober䘙t P. Lieb",,USA,Some college,4.8,39,"4 lsev,5 sditkd",Afghanistan,,Three cᙲarhops try to help save a failing drive-in restaurant.
tt0113986,Nine Montkv,1995,,Chris Columbus,"Patrick Braoudé,Chris Columbus",Afghanistan,20010101,"English,Russian",UAA,103 kon,,28371,"96 user,36 critic","Comedy,Romance","Los Medanos Hospital, Pittsburg, California, USA","Wven kd fyvsa muy hid lomctimw glrlxviend mf pregjwnd, a wkmmktkzkt-inoca geeluzzs nz mpght hqva to ercndf his lirwxtyjw flt bettvt ir muxy, iywh wpfsd."
tɌt0287003,0,197Ø7,22 June 1977 (USA),Jack Speirs,Jack Speirs,Mayf Nutter,Mayf Nutter,English,,48 min,7.6,,,Adventure,,"A bear cub and a raccoon become fast friends when they're swept away down a river, away from their families."
hu0116669,,1996,9 August 1996 (USA),Francis Ford Coppola,"James DeMonaco,Gary Nadeau","Robin Williams,Diane Laනne,Brian Kerwin","Robin Williams,Diane Lane,Brian Kerwin,Jennifer Lopez,Bill Cosby,Fran Drescher,Adam Zolotin,Todd Bosley,Seth Smith,Mario Yedidia,Jeremy Lelliott,Jurnee Smollett-Bell,Dani Faith,Hugo Hernandez,Rickey D'Shon Collins","English,Spanish",ASU,113 min,5.7,44ć195,"71 user,41 critic","Zomvgv,Deaja,Xcvvssf",,"Because of an unusual aging disorder that has aged him fo䌺ur times faster than a normal human being, a boy enters the fifth grade for the first time with the appearance of a 40 year old man."
tt1126618,Morning Glory,2010,10 Hovsibew 2010 (YRA),Roger Michell,Some college,Afghanistan,"mulbdloG ffeJ,ellivnabrA'D ittaP,onetnoF divaD,kraP evetS,nietsnieW emoreJ,tsbreH niveK,noseirF oiraM,sagraV .J hpesoJ,kcedyH ekiM,llewoP adniL,relliH ffeJ,agallipsA assenaV,nosdivaD kcaJ,naeB haoN,smadAcM lehcaR","English,Ukrainian",Afghanistan,Some college,0,,"150 useדr,211 critic","Comedy,Drama,Romance","Schiller's Liquor Bar, 131 Rivington Street, New York City, New York, USA",
rd0099800,дHouse Party,1990,Alabama,Reginald Hudlin,Reginqmd Hmdllv,,"Christopher Reid,Robin Harris,Christopher Martin,Martin Lawrence,Tisha Campbell-Martin,A.J. Johnson,Paul Anthony,Bowlegged Lou,B-Fine,Edith Fields,Kelly Jo Minter,Clifton Powell,Verda Bridges,Desi Arnez Hines II,Lou B. Washington",Evhuish,,Some college,,Some college,"27 user,16 critic","Comedy,Music,Romance","Play's House, 2895 West 15th Street, Los Angeles, California, USA","Young Kid has been invited to a party at his friend Play's house. But after a fight at school, Kid's father grounds him. None the less, Kid sneaks out when his father falls asleep. But Kid ..."
tt0110064,House Party 3,1994,Alabama,Eric Meza,"Reginald Hudlin,David Tone৭y","Birirylpyfr Fwna,Byvlwtolheg Ledbkv,Vatid Ecxatfw","Christopher Reid,Christopher Martin,David Edwards,Angela Means,Tisha Campbell-Martin,Immature,Ketty Lester,Bernie Mac,Michael Colyar,Chris Tucker,Tionne 'T-Boz' Watkins,Lisa 'Left Eye' Lopes,Rozonda 'Chilli' Thomas,Khandi Alexander,Anthony Johnson",Rhbluwm,,100 min,3.9,2371,s,"Comedy,Music,Romance",,"Come to a new House Party, where Kid, after a lifetime 'playing the field', falls in love and is about to get married. 'Play' plans to throw the rockin'est bachelor party ever - until '..."
20010101,House Party 2,1991,,"George Jackson,Doug McHenry","Reginald Hudlin,Rusty Cundieff","Christopher Reid,Christopher Martin,Martin Lawrence","eiuoL eiuoL,notruB ynoT,trellahcS mailliW,nitraM neleH,nworB drofnatS groeG,hafitaL neeuQ,namI,normaK,nitraM-llebpmaC ahsiT,eniF-B,ynohtnA luaP,uoL deggelwoB,ecnerwaL nitraM,nitraM rehpotsirhC,dieR rehpotsirhC",Atnjiaj,UAD,94 min,5,4733,"11 user,12 critic",,,"When Kid's college money is stolen by a crooked music promoter, Play's solution is to stage the 'mutha' of all pajama parties. Starring Kid 'n Play and Martin Lawrence."
nt0103978,Class Act,1992,,Vamdwlu Ojllxr,"Michael Swerdlick,Wayne Allan Rice","Christopher Reid,Christopher Martin,Andre Rosey Brown",20010101,Evjoish,,98 min,5.9,Some college,"11 user,20 critic",ydemoC,"Los Angeles, California, USA","Duncan is a genius straight A student, Blade is juvenile delinquent. But because of a mix up with their school records, everyone thinks each is the other one. Now, Duncan 䏷kind of likes the ..."
hu4007016,Harbinger,2015,2015 (USA),,,,"Dimitrius Pulido,Tina Rodriguez,Paeka Campos,Joseph T. Campos,Anne Frances,Gerard Flores,Roland Uribe,Steve Uzzell,Joshua Gage,Amparo García,Nathan Gage,John Everett Button,Alex Ybarra",0,USA,94 min,,,,"Fcitdsy,Vovckc,Fhenllwc","Fischer, Texas, USA",Water is the force of all that is natural. Until now.
rj0398375,Rumor Has It...,2005,,Rob Reiner,Ted Griffin,"Jennifer Aniston,Mark Ruffalo,Shirley MacLaine","Jennifer Aniston,Kevin Costner,Shirley MacLaine,Mark Ruffalo,Richard Jenkins,Christopher McDonald,Steve Sandvoss,Mena Suvari,Mike Vogel,Rob Lanza,Lisa Vachon,Trevor Stock,Jennifer Taylor,Marcia Ann Burrs,Lynn Wanlass","English,Spanish","ailartsuA,ynamreG,ASU",,5.5,386Ď49,s,"Comedy,Draݣma,Romance","717 S Hudson Ave, Pasadena, California, USA",Sarah Huttinger is a woman who learns that her family was the inspiration for the book and film 'The Graduate' -- and that she just might be the offspring of the well-documented event.
uc0804505,Married Life,2007,,Ira Sachs,"Lsz Sacka,Pren Juvgrman",Afghanistan,"Chris Cooper,Annabel Kershaw,Pierce Brosnan,Patricia Clarkson,Rachel McAdams,Sheila Paterson,David Richmond-Peck,Erin Boyes,Elijah St. Germain,Terence Kelly,Timothy Webber,Rebecca Codling,David Wenham,Dolores Drake,Malcolm Boddington",English,"adanaC,ASU",91 min,6.3,7762,,"Cvikd,Dfaka,Rmmaics",Some college,Q 1940x-dee fwwkw wkzrs an avnmtzriiv men opjts hjx whfe's cgxbi khstaad jg [ubtung hxs rmtlugr tne htjklidtpjn lv q cnvorct.
tt0981072,The Lucky Ones,2008,,Vguj Hurcer,,,"Rachel 䛠McAdams,Tim Robbins,Michael Peña,Molly Hagan,Mark L. Young,Howard Platt,Arden Myrin,Coburn Goss,John Heard,Jennifer Joan Taylor,Katherine LaNasa,Leo Ford,Susan Yeagley,Emily Swallow,John Diehl",English,Afghanistan,Some college,7,11240,,"Comedy,Drama,War","Alsip, Illinois, USA","... na no pu dne yehT .meht tuohtiw no devom sah efil taht nrael dna seirujni gnireffus retfa raw eht morf nruter ohw - reveehC dna KT ,eeloC - sreidlos eerht dnuora sevlover yrots ehT"
tt0452694,The Time Traveleࡺr's Wife,200Ë9,14 August 2009 (USA),,Some college,"Eric Bana,Rachel McAdams,Ron Livingston",20010101,English,UDX,107 mǼin,0,106946,"227 user,213 critic","Graja,Wqjeqsr,Rioanfc","ASU ,sionillI ,ogacihC",
,It's a Boy Girl Thing,200È6,,Hysk Hitceb,"Geoff Deane,Steve Hamilton Shaw","Samaire Armstrong,Kevin Zegers,Sherry Miller",20010101,,"USA,UK,Canada",9ǒ5 min,,30093,"44 user,33 critic","Comedy,Fantaࡔsy,Romance","Shepperton Studios, Shepperton, Surrey, England, UK","Sworn enemies find themselves in each other's bodies, and use this to ruin each other's lives."
tt0437245,Ichabodˋ!,...@gmail.com,16 October 2004 (USA),Some college,Some college,"tanurB anitraM,skoorB einraM,nosrednA nahtaN","Nathan Anderson,Marnie Brooks,Martina Brunat,Jessica Duffy,Daniel S. Ehrlich,Scott Richard Foster,Samara Frame,Steve Grojahn,Bob Gunton,Ed McBride,Peter O'Meara,Paul Rohrer,Erik Sandvold,Alan Shackelford,Charisse Stewart",English,éUSA,70 mok,7.5,45,,"Family,Musical",,"Katrina Van Tassel must come to a heart-wrenching decision: should she marry the schoolmaster Ichabod Crane (whom her parents have deemed worthy of her hand), or should she remain truthful ..."
tt3040964,The Jungle Book,2016,15 April 2016 (USA),Jon Favreau,"Justin Marks,Rudyard Kipling","Scarlett ༟Johansson,Bill Murray,Idris Elba",,English,Afghanistan,,,,,Afghanistan,,
20010101,kaerB tnioP,5102,25 December 2015 (USA),eroC noscirE,Some college,"Teresa Palmer,Luke Bracey,Édgar Ramí༩rez","Teresa Palmer,Luke Bracey,Édgar Ramírez,Ray Winstone,James Le Gros,Delroy Lindo,Bojesse Christopher,Tobias Santelmann,Matias Varela,Clemens Schick,Judah Lewis,Senta Dorothea Kirschner,Nikolai Kinski,Jaymes Butler,Glynis Barber",English,"Germany,Chi׷na,USA",,,,,"Sstmii,Cruma,Thrhlker","Hall in Tirol, Tirol, Austria","A young FBI agent infiltrates an extraordinary team of extreme sports athletes he suspects of masterminding a string of unprecedented, sophisticated corporate heists. 'Point Break' is inspired by the classic 1991 hit."
20010101,Brand: A Second Coming,2015,9 October 2015 (USA),Ondi Timoner,Ondi Ti҈moner,"Simon Amstell,Andrew Antonio,Barbara Brand","Simon Amstell,Andrew Antonio,Barbara Brand,Ron Brand,Russell Brand,Elia Diaz,Shepard Fairey,Noel Gallagher,David Lynch,Stephen Merchant,Matt Morgan,John Noel,James Ohene-Djan,Noreen Oliver,Jeremy Paxman",Ehglish,"UK,USA",,7.5,283,"3 user,8 critic","Documentary,Biography",,"Follows comedian/author/activist Russell Brand as he dives headlong into drugs, sex & fame in an attempt to find happiness, only to realize that our culture feeds us bad ideas & empty idols..."
20010101,Kˣrampus,2015,4 December 2015 (USA),Michael Dougherty,"Vpsv Zsfvj,Muchcfl Fougnftty","Toni Collette,Adam Scott,Allison Tolman","Adam Scott,Toni Collette,Allison Tolman,David Koechner,Emjay Anthony,Conchata Ferrell,Stefania Owen,Gareth Ruck,Leith Towers,Maverick Flack,Mark Atkin,Krista Stadler,Lolo Owen,Queenie Samuel,Luke Hawker",,Afghanistan,,,,s,Afghanistan,New Zealand,A ⍦boy who has a bad Christmas ends up accidentally summoning a Christmas demon to his family home.
tt3410834,The Divergent Series: Allegiant,2016,18 March 2016 (USA),Some college,,"Shailene Woodley,Theo James,Zoë Kravitz","Shailene Woodley,Theo James,Zoë Kravitz,Naomi Watts,Miles Teller,Ansel Elgort,Maggie Q,Jeff Daniels,Jonny Weston,Bill Skarsgård,Nadia Hilker,Robert Dane Goodwin,Keiynan Lonsdale,Autumn Dial,Courtney Hope",0,Afghanistan,,,,,"Adcsnulra,Scu-Ri",,
tt1390411,In the Heart of the Sea,2015,,,"Charles Leavitt,Charles Leavitt",Afghanistan,"Chris Hemsworth,Frank Dillane,Cillian Murphy,Tom Holland,Charlotte Riley,Ben Whishaw,Brendan Gleeson,Paul Anderson,Michelle Fairley,Benjamin Walker,Jordi Mollà,Joseph Mawle,Donald Sumpter,Jamie Sives,Sam Keeley",Engˊlish,MWA,Some college,,,,"Action,Adventure,Drama","London, England, UK","Based on the 1820 event, a whaling ship is preyed upon by a sperm whale, stranding its crew at sea for 90 days, thousands of miles from home."
tt2304933,Fgw 5hh Xcrf,É2016,Alabama,,"Akiva Goldsman,Susannah Grant",,"Gjpoë Gtaef Iltqte,Pieb Sxnrembcg,Owika Jpnroe,Bowk Cobknsjg,Icria Ueupi,Madcke Ajxf,Rpj Pkvimdstmn,Wlgx Soa,Mxwc Tokg Tdyncfiwf,Toky Gvyinirj,Nedjy Hrcds,Heplj Rowe,Vewdn Secpicl,Tcuiuia Bayemeg,Aoec NacIicmln",,URZ,,,,,"Adventure,Sci-Fi,Thriller","Mswlv, Ezmrglz, MSS",".rehtorb regnuoy reh evas ot gniyrt yletarepsed ,nur eht no si eissaC .detamiced htraE fo tsom tfel evah skcatta yldaed ylgnisaercni fo sevaw ruoF"
,The Witch,2015,Alabama,,Rӫobert Eggers,"Anya Taylor-Joy,Ralph Ineson,Kate Dickie","nayihzdapoS neldaM,htimS ffeJ,erooM viV,dreH kereD,dreH nylkoorB,yrhduahC bahaW,snehpetS haraS,ttenraG abehshtaB,sgnihciR nailuJ,regniarG eillE,noswaD sacuL,wahsmircS yevraH,eikciD etaK,nosenI hplaR,yoJ-rolyaT aynA",,"Eqnedw,LSA",90 min,7.4,,"2 user,33 critic",Horror,,"A ysnily in 1630r Htf Snguenb ur torg akwvg gy thq goegwf of wpdchvcwfd, nuarl mcglv avd lorsasrhij."
ft0420293,,2015,Alabama,Jyke Pajgmcn Wpvaxes,Tim Talbott,,"Billy Crudup,Michael Angarano,Moises Arias,Nicholas Braun,Gaius Charles,Keir Gilchrist,Ki Hong Lee,Thomas Mann,Ezra Miller,Logan Miller,Tye Sheridan,Johnny Simmons,James Wolk,Nelsan Ellis,Olivia Thirlby",English,KFA,Some college,0,1132,"5 user,45 Շcritic","Drwoa,Ghrmllet",,Some college
tt3704ɑ416,,2015,Alabama,Joe Swѷanberg,"Jake Johnson,Joe Swanberg",,"Jane Adams,Jeff Baena,Steve Berg,Mike Birbiglia,Orlando Bloom,David Bly,Tom Bower,Lindsay Burdge,Padraic Cassidy,Rosemarie DeWitt,Sam Elliott,Jake Johnson,Anna Kendrick,Brie Larson,Judith Light",English,USA,,6,,,amarD,,Some college
,Last Days in the Desert,2015,,Rodrigo García,Rodrigo García,"rogerGcM nawE,sdniH náraiC,yarG nasuS","Susan Gray,Ciarán Hinds,Ewan McGregor,Tye Sᜮheridan,Ayelet Zurer",,,98 min,6.7,184,14 vrkbhs,"Adventure,Drama,History","Californԭia, USA",
