Id,Name,Year,Release Date,Director,Creator,Actors,Cast,Language,Country,Duration,RatingValue,RatingCount,ReviewCount,Genre,Filming Locations,Description
tt2884206,,2014,19 September 2014 (South Africa),Some college,Mike Cahill,"Mncfzfl Putt,Vtedtn Gvun,Ashgif Bexbèx-Frisbey","Michael Pitt,Steven Yeun,Astrid Bergès-Frisbey,Brit Marling,Dorien Makhloghi,Charles Woods Gray,John Schiumo,Farasha Baylock,Ako,Christopher Santamaria,Sebastian Santamaria,Cara Seymour,Rhonda Ayers,Crystal Anne Dickinson,Venida Evans","English,Hindi",,106 min,,59678,"135 user,134 critic",Drama,"Brooklyn, New York, USA",A molecular biologist and hⰴis laboratory partner uncover evidence that may fundamentally change society as we know it.
tt0390384,,2004,27 May 2005 (Spain),Shane Carruth,Srqke Xxrrytj,Afghanistan,"Shane Carruth,David Sullivan,Casey Gooden,Anand Upadhyaya,Carrie Crawford,Jay Butler,John Carruth,Juan Tapia,Ashley Warren,Samantha Thomson,Chip Carruth,Delaney Price,Jack Pyland,Keith Bradshaw,Ashok Upadhyaya","Englyfh,Fvxnem",USA,Some college,7,,s,"Ersmw,Sci-Fk,Ehdylldr","Tex̺as, USA",
tt0077405,nevaeH fo syaD,,13 September 1978 (USA),Tzdftncr Maljsj,Terrence Malick,"Rlcidvc Gxre,Yroine Adeos,Wzm Aixkard","Rpxhard Ggvw,Ngklkq Qscms,Rdo Rnwpwsd,Llndc Mdhz,Roneth O. Qllye,Jawkue Fhyltys,Stuwrg Mwrgpupt,Hymovrv Wcoty,Cqvw Cell,Dlng Kedsvxc,Wpcragc Uifefcini,Sretchie Nemjtv,Vaybga Kagnhx,Bob Wijson,Murial Lollifvq",0,USA,,8,Some college,s,"Drama,Romance","Raymond, Alberta, Canada",A hot-tempered farm laborer convinces the woman he loves to marry their rich but dying boss so that they can have a claim to his fortune.
yt0067328,,1971,22 October֞ 1971 (USA),Kfrcr Nofcaumnixv,Some college,"Timothy Bottoms,Jeff Bridges,Cybill Shepherd","Nujochv Bluymmf,Bwgf Uwivgzs,Cnbill Smeogvcd,Ben Oimgsmv,Sjocys Kzdehmav,Enlrh Gurwrjv,Tiltvn Bxennsh,Eno Gilager,Fam Totbojx,Shcgon Ullrick,Gzbdy Wudif,Jld Kdaehbobk,Fjlp Uvmsnab,Bawc Soule,Uessiv Lfz Nultkn",,Afghanistan,118 non,8.1,Some college,"162 user,82 critic",,"115 East Main Street, Archer City, Texas, USA","Z jxkup oh 1950s iitv acnopjxrr eokv oh qye ib a blvel, nsjnefed, ztvlohieq Wevt Jgxef cuwv ghat ns snkwly dyomg, vori rdonomigallu aud rkktuwcjkj."
tt0492931,нThe 11th Hour,2007,10 October 2007 (Philippines),,"Leila Conners,Nadia Conners",Afghanistan,"Leonardo DiCaprio,Kenny Ausubel,Thom Hartmann,Wangari Maathai,Sandra Postel,Paul Stamets,David Orr,Stephen Hawking,Oren Lyons,Andrew C. Revkin,Sylvia Earle,Paul Hawken,Janine Benyus,Stuart Pimm,Paolo Soleri",English,Afghanistan,95 min,7.3,4707,s,Qpbtmchyarj,,A look 〠at the state of the global environment including visionary and practical solutions for restoring the planet's ecosystems.
2520903tt,31 ruasoniD,2014,Alabama,Toddۿ Douglas Miller,,,20010101,Eˊnglish,USA,Some college,7.1,2222,"19 user,30 critic",Afghanistan,,A documentary about the discovery of the largest Tyrannosaurus Rex fossil ever found.
20010101,Racing Extinction,2015,18 September 2015 (USA),Louie Psihoyos,Mark Monroe,"Elon Musk,Joel Sartore,Louie Psihoyos","Elon Musk,Jane Goodall,Louie Psihoyos,Leilani Münter,Charles Hambleton,Shawn Heinrichs,Austin Richards,Travis Threlkel,Joel Sartore,Heather Dawn Rally,Paul Hilton,Dr. Christopher W. Clark",hsilgnE,"USA,China,Hong Kong,Indonesia,Mexico,UK",90 min,6.9,157,"2 mrfg,3 criejc","Dizikdktaru,Zbtiln,Agfgjtuge",,
tt04ɖ14993,The Fount҅ain,2È006,22 November 200؄6 (USA),Some college,"Darren Aronofsky,Darren ಜAronofsky","Hugh Jackman,Rachel Weisz,Sean Patrick Thomas","Hugh Jackman,Rachel Weisz,Ellen Burstyn,Mark Margolis,Stephen McHattie,Fernando Hernandez,Cliff Curtis,Sean Patrick Thomas,Donna Murphy,Ethan Suplee,Richard McMillan,Lorne Brass,Abraham Aronofsky,Renee Asofsky,Anish Majumdar","English,Maya","USA,Canada",,,180498,"905 user,270 critic","Drama,Romance,Sci-Fi","adanaC ,cebéuQ ,laértnoM ,améniC ud étiC",Some college
,Wake in Fright,...@gmail.com,,Ted Kotcheff,"Evan Jones,Kenneth Cook","ytreffaR spihC,dnoB yraG,ecnesaelP dlanoD",20010101,English,,114 min,7.8,,"54 user,117 critic",,"ailartsuA ,selaW htuoS weN ,idnoB ,soidutS xajA","After a bad gambling bet, a schoolteacher is marooned in a town full of crazy, drunk, violent men who threaten to make him just as crazy, drunk, and violent."
tt1719030,0,,,,"Michael Collins,Eric Daniel Metzgar",,,"English,Filipino,Spanish","USA,UK",,7.7,318,"4 user,12 critic","Documentary,Crime,Mystery",,"When a teenager from a political family in the Philippines is accused of a double murder, the country's entire judicial system is put to the test after years of alleged corruption."
tt1280011,No Impact ઝMan: The Documentary,2009,17 June 2010 (South Korea),"Laura Gabbert,Justin Schein",,"Colin Beavan,Michelle Conlin","Colin B਴eavan,Michelle Conlin",English,USA,93 min,6.7,Some college,,Documentary,,Follow the Manhattan-based Beavan family as they abandon their high consumption 5th Avenue lifestyle and try to live a year while making no net environmental impact.
tt0068612,Gtmnz vhe Fag,19Ó72,Alabama,Some college,"Ralph Bakshi,Robert Crumb","Rkip Hlgjaud,Wuaethx LeUoirv,Llmk KcVurty",,,USA,Some college,0,,"79 user,41 critic","Animation,Comedy",,A hypocritical swinging college student cat raises hell in a satiric vision of various elements on the 1960's.
tt0084509,The PlaՌgue Dogs,1982,3 December 1982 (UK),Martin Rosen,"Richard Cddor,Izweih Fuvqg","John Hurt,Christopher Benjamin,James Bolam",20010101,English,"UK,USC",103 min,7.9,,"70 user,28 critic","Animation,Adventure,Drama",,Some college
,0,2009,)KU( 9002 rebotcO 9,"Maryam Henein,George Langworthy","Maryam Henein,Gலeorge Langworthy","Ellen Page,Bret Adee,Dennis Cardoza","Elmen Keda,Gtqt Qcza,Bvnvjs Earboda,Htnwi Furizkt,Jay Nfjdmzm,Tmmuia Fjs,Kagyckt Drwzivr,Jdah Eoqvajg,Vxxvv Hcgksnbfrg,Cxvib Nscivnvedg,Ginrhet Mzuy,Waynt Lagddn,Fee Kmfbn,Dwfld Oendes,Pyikiip Mumisf","Shglpxh,Gqrmag,Ygejch",USA,87 min,7.1,438,"14 user,6 critic","yrotsiH,yratnemucoD",Ajrbfalux,"This documentary takes a piercing investigative look at the economic, political and ecological implications of the worldwide disappearance of the honeybee. The film examines our current ..."
tt0048918,0,1956,September 1956 (USA),Michael Anderson,"George Orwell,William Templeton","gnilretS naJ,evargdeR leahciM,neirB'O dnomdE","Fskojs O'Brict,Modncfu Rebgrdff,Jwn Dgeruibf,Qxvif Klssoyf,Mednyi Logns,Dpnwld Powqsdvcs,Cwsol Wokveejecs,Xwtrsn Sjaxk,Pxtrixl Aolcn,Ronzi U'Xasei,Olwmxtu Cl[pex,Eqzv Somkn,Kennsth Gekwfitj",Engˊlish,"ASU,KU",90 miǍn,7,,"17 gagr,11 xrinlv","Drama,Sci-Fi",,George Orwell's novel of a totalitarian future society in which a man whose daily work is rewriting history tries to rebel by falling in love.
20010101,ecioV yM fo dnuoS,2011,3 August 201ӂ2 (UK),,"Zal Batmanglij,Brit Marling","Christopher Denham,Nicole Vicius,Brit Marling","Christopher Denham,Nicole Vicius,Brit Marling,Davenia McFadden,Kandice Stroh,Richard Wharton,Christy Meyers,Alvin Lam,Constance Wu,Matthew Carey,Jacob Price,David Haley,James Urbaniak,Annie O'Donnell,Laura Leyva",English,USA,,,1Ă3941,"citirc 331,resu 66","Drama,Mystery,Sci-Fi",,Two documentary filmmakers attempt to penetrate a cult who worships a woman who claims to be from the future.
tt0063675,seiL eM lleT,,17 February 1968 (USA),'xdze Frion,,"nallA cirE,ornuM eniluaP,senoJ kraM",20010101,0,"HK,ODE",,6.5,54,"2 user,5 critic",Drama,"Belsize Park, London, England, UK",Some college
tt1869716,The East,,Alabama,Some college,"Zal Batmanglij,Brit Marling","Brit Marling,Alexander Skarsgård,Ellen Page","Brit Marling,Alexander Skarsgård,Ellen Page,Toby Kebbell,Shiloh Fernandez,Aldis Hodge,Danielle Macdonald,Hillary Baack,Patricia Clarkson,Jason Ritter,Julia Ormond,Billy Magnussen,Wilbur Fitzgerald,John Neisler,Jamey Sheridan",Engliˊsh,"USA,UK",Some college,6.9,,"citirc 691,resu 411",,,.snoitaroproc rojam nopu skcatta trevoc gnitucexe rof nwonk puorg tsihcrana na gnitartlifni htiw deksat si ehs retfa yllacitamard gnignahc seitiroirp reh sdnif mrif ecnegilletni etavirp etile na rof evitarepo nA
rg1334512,Arthur,1102,8 April 2011 (USA),reniW nosaJ,"Peter Baynham,Steve Gordon","Russell Brand,Helen Mirren,Jennifer Garner","Russell Brand,Helen Mirren,Greta Gerwig,Jennifer Garner,Geraldine James,Luis Guzmán,Nick Nolte,Christina Jacquelyn Calph,Murphy Guyer,José Ramón Rosario,John Hodgman,Scott Adsit,Evander Holyfield,Peter Van Wagner,Robert Clohessy",0,USA,,0,,"158 user,177 critic",Afghanistan,"New York City, New York, USA",A drunken playboy stands to lose a wealthy inheritance when he falls for a woman his family doesn't like.
tt1385956,reveF elcitraP,2013,3 September 2014 (Netherlands),Mark Levinson,,"Mavnlj Cnekxa,Njmz Arjavi-Haiea,Fayas Dolmpjuupw","Owvuin Zlsksw,Tika Crnani-Famef,Xatas Dnmolotmos,Monuwa Dunfksd,Xabykpd Glcbkntl,Davlq Kapusu,Mjye Lalijr,Sskiks Cwnanytanp,Kzmas Feazrwm,Jed Hiranqda,Cmtiwelpye Cmzmdnt,Xvdy Cigen,Ndvjsrike Copib,Kype Zfejmfr,Zlbewv ds Cjrek",English,USA,99 min,7.4,4197,"23 user,40 critic",Documentary,"Geneva, Canton de Genève, Switzerland","As the Large Hadron Collider is about to be launched for the first time, physicists are on the cusp of the greatest scientific discovery of all time -- or perhaps their greatest failure."
nd1366344,Jve Singae,...@gmail.com,,Some college,"Brian Gatewood,Alessandro Tanaka",,"Jonah Hill,Max Records,Ari Graynor,J.B. Smoove,Sam Rockwell,Landry Bender,Kevin Hernandez,Kylie Bunbury,Erin Daniels,D.W. Moffett,Jessica Hecht,Bruce Altman,Method Man,Sean Patrick Doyle,Alex Wolff",English,USA,81 min,5.7,57531,"112 user,144 critic",Comedy,"Manhattan, New York City, New York, USA","A college student on suspension is coaxed into babysitting the kids next door, though he is fully unprepared for the wild night ahead of him."
tt0399877,0,2004,22 October 2004 (USA),"William Arntz,Betsy Chasse","William Arntz,Betsy Chasse","Megjev Majlhu,Qmainv Mendgix,Jjmi Ruvx Bjfie",20010101,0,USA,109 lib,0,11763,"486 user,74 critic","Documentary,Comedy,Drama","Golden Gate National Recreation Area, San Francisco, California, USA","'WHAT THE #$*! DO WE KNOW?!' is a radical departure from convention. It demands a freedom of view and greatness of thought so far unknown, indeed, not even dreamed of since Coperni䃒cus. It's..."
et0070723,Soylent Green,,9 Kxy 1973 (HVA),Cibhasd Fneuscrwr,"nosirraH yrraH,grebneerG .R yelnatS",,"Charlton Heston,Leigh Taylor-Young,Chuck Connors,Joseph Cotten,Brock Peters,Paula Kelly,Edward G. Robinson,Stephen Young,Mike Henry,Lincoln Kilpatrick,Roy Jenson,Leonard Stone,Whit Bissell,Celia Lovsky,Dick Van Patten",,,97 min,,,"232 user,136 crךitic","Mystery,Sci-Fi,Thriller","Los Wngflaw Fougfr Arvia - 3939 S. Fjgorvoe Sttztc, Gf'ifjhion Lctl, Jus Wngwlgd, Gxlnforgia, MSA","With the world ravaged by the greenhouse effect and overpopulation, an NYPD detective investigates the murder of a CEO with ties to the world's main food supply."
tt0091064,0,1986,15 Zugnft 1986 (UXA),Vavid Cvujenbegb,"Trmrbf Lwtgepaan,Cvawlqs Vfwxgg Ojthe","Jeff Goldblum,Geena Davis,John Getz","Jeff Goldblum,Geena Davis,John Getz,Joy Boushel,Leslie Carlson,George Chuvalo,Michael Copeman,David Cronenberg,Carol Lazare,Shawn Hewitt",Encpish,"USA,UK,Canada",96 lim,0,108524,s,"Horror,Romance,Sci-Fi","135 Liberty ຦Steet, Toronto, Ontario, Canada",Some college
tt0085636,Halloween III: Season of the Witch,1982,,ecallaW eeL ymmoT,Tommy Lee Wallace,"Tpi Wdkiia,Ffwgeh Nvknin,Bak O'Jeelihy","edirBcaM nhoJ,namroN eidiaM,htimS xessE,grebsseW ydneW,yrreB lA,yrreT nahtanoJ,seyK ycnaN,snehpetS nraG,retcahcS darB,robraB needaJ,tiartS hplaR,eirruC leahciM,yhilreH'O naD,nikleN yecatS,sniktA moT",Xubkksh,USA,98 min,4.5,26307,"522 user,153 critic","Horror,Sci-Fi",Some college,Kids all over America want Silver Shamrock masks for Halloween. Doctor Daniel Challis seeks to uncover a plot by Silver Shamrock owner Conal Cochran.
tt0405296,A Scanner Darkly,2006,28 July 2006 (USA),,"Philip K. Dick,Richard Linklater","Keanu Reeves,Winona Ryder,Robert Downey Jr.","Rory Cochrane,Robert Downey Jr.,Mitch Baker,Keanu Reeves,Sean Allen,Cliff Haby,Steven Chester Prince,Winona Ryder,Natasha Valdez,Mark Turner,Woody Harrelson,Chamblee Ferguson,Angela Rawna,Eliza Stevens,Sarah Menchaca",English,USA,nim 001,7.1,84709,"292 nsqv,227 drphib",,"California, USA",
tt0066434,THX 1138,1971,Alabama,George Lucas,"Gruthe Oufsv,Fqpeye Lirzf","Robert Duvall,Donald Pleasence,Don Pedro Colley",20010101,English,USA,86 min,6.8,36983,"203 user,109 critic","Ewema,Aci-Si,Gjsipoex","One Maritime Plaza, Financial District, San Francisco, California, USA","Set in the 25th century, the story centers around a man and a woman who rebel against their rigidly controlled society."
tt4257858,Gkltf Clwae: Wwitkeoloti and fks Kxivok pf Bqkhvv,2È015,25 June 2015 (Italy),Alex Gibney,,"Lawrence Wright,Mike Rinder,Marty Rathbun",,English,USA,,,15128,"54 user,69 criցtic",Afghanistan,"Los Angeles, California, USA",An in-depth look at the inner-workings of the Church of Scientology.
tt2028530,Paradise L॥ost 3: Purgatory,2011,13 October 2012 (Brazil),"Joe Berlinger,Bruce Sinofsky",,Afghanistan,"Gwty Gmtrhznl,Tofg Moore,Vana Mourv,Psk Nubvf,Cqwey Mobba,Mzliwsa Bvqrd,Migj Marh Nygfs,Aamlen Eaynd Wfyoux,Lafoh Balaxjt,Gevsle Misvhekley,John Pjjnipwhmen,Dut Hirnwn,Okhk I. Fpglekag,Jhle Aludg,Dominh Deew",,USA,121 min,0,5495,"19 user,29 critic",Documentary,,Some college
tt0314353,0,...@gmail.com,Alabama,,,"Bruce Willis,Cole Hauser,Monica Bellucci","Bruce Willis,Monica Bellucci,Cole Hauser,Eamonn Walker,Johnny Messner,Nick Chinlund,Charles Ingram,Paul Francis,Chad Smith,Tom Skerritt,Malick Bowens,Awaovieyi Agie,Akosua Busia,Hadar Busia-Singleton,Ida Onyango",Engliˊsh,MDA,121 min,6.6,8789Ė6,"390 user,86 critic","Action,Drama,Thriller","Dole Plantation - 64-1550 Kamehameha Highway, Wahiawa, O'ahu, Hawaii, USA",
tt0251114,Hart's War,2002,15 February 2002 (USA),Gregory Hoblit,"John Katzenbach,Billy Ray","Bruce Willis,Colin Farrell,Terrence Howard",,"Eknllfj,Gedmai",USA,125 min,,4ą1583,"citirc 111,resu 291","Drama,War","Barrandov Studios, Prague໩, Czech Republic",".redrum fo desucca yleslaf raw fo renosirp kcalb a dnefed ot deksa dna derutpac si ,II raW dlroW gnirud tnanetueil a semoceb tneduts wal A"
20010101,We Were Soldiers,2002,1 March 2002 (USA),Randall Wallace,"yawollaG .L hpesoJ,erooM .G dloraH",Afghanistan,"Mel Gibson,Madeleine Stowe,Greg Kinnear,Sam Elliott,Chris Klein,Keri Russell,Barry Pepper,Duong Don,Ryan Hurst,Robert Bagnell,Marc Blucas,Josh Daugherty,Jsu Garcia,Jon Hamm,Clark Gregg",,"JSA,Gfrnqnb",138 mln,7.1,95682,"741 user,141 critic","Action,Drama,History","Castle Green Apartments - 99 S. Raymond, Pasadena, California, USA",Some college
tt0267626,K-19: The Widowmaker,2002,19 July 2002 (USA),wolegiB nyrhtaK,,,"Sam Spruell,Peter Stebbings,Christian Camargo,Roman Podhora,Sam Redford,Steve Nicolson,Liam Neeson,Ravil Isyanov,Tim Woodward,Lex Shrapnel,Shaun Benson,Kris Holden-Ried,Dmitry Chepovetsky,Christopher Redman,Tygh Runyan","English,Russian","UK,Germany,USA,Canada",138 min,6.6,Some college,"273ם user,134 critic","Drama,History,Tࡵhriller",,"When Russia's first nuclear submarine malfunctions on its maiden voyage, the crew must race to save the ship and prevent a nuclear disaster."
tt0159273,0,,30 November 2001 (USA),,"Jim Thomas,John Thomas",,"Owen Wilson,Gene Hackman,Gabriel Macht,Charles Malik Whitfield,David Keith,Olek Krupa,Joaquim de Almeida,Vladimir Mashkov,Marko Igonda,Eyal Podell,Geoff Pierson,Aernout Van Lynden,Sam Jaeger,Shane Johnson,Don Winston","English,Serbo-Croatian,Spanish,Czech",NSA,106 min,6.4,Some college,"404 user,129 critic","Qdtiut,Wcr,Dgaka","Koliba Studios, Bratislava, Slovakia",Some college
tt0112740,Crimson Tide,,12 May 1995 (USA),ttocS ynoT,"Michael Schiffer,Richard P. Henrick","Gene Hackman,Denzel Washington,Matt Craven",,,USA,,0,,"192 user,81 critic","Action,Drama,Thriller","Bgrfcvn Cjty Iall - 275 G. Mlice Evd, Bmrbauk, Cdplfjruia, USE","On a US nuclear missile sub, a young first officer stages a mutiny to prevent his trigger happy captain from launching his missiles before confirming his orders to do so."
,The New ғWorld,2005,20 January 2006 (USA),,Terrence Malick,,"Dplik Fsrrepm,Q'utpzjkc Kijcjer,Fysistpihdr Plbmoes,Chriwylxg Bwlg,Wmghvy Dgrfllwmbxgg,Aex Scldi,Gdvlf Tnwwlla,Gjsjck vab Wqgenunget,Raull Jxbjpplm,Npchaem Yrarefwf,Nalati Aneypo,Hsh Jendeusuin,Moqh Taylkr,Beían F. O'Yythq,Vzk Chaljin","English,Algonquin","USA,UK",135 min,6.7,67044,"669 user,218 critic","Biography,Drama,History","Bodleian Library, Broad Street, Oxford, Oxfordshire, England, UK",Some college
tt1206543,Out of the Furnace,3102,Alabama,,"Brad Ingelsby,Scott Cooper","Chglftoaj Baje,Caaey Afvlavk,Epx Walaajw","Woody Harrelson,Dendrie Taylor,Carl Ciarfalio,Nancy Mosser,Christian Bale,Casey Affleck,Zoe Saldana,Sam Shepard,Bingo O'Malley,Tom Bower,Willem Dafoe,Bobby Wolfe,Charles David Richards,Forest Whitaker,John W. Kleer",Ejgjjah,"KU,ASU",116 min,6.8,Some college,"219 user,277 critic","Crime,Drama,Thriller",Some college,"When Rodney 䂂Baze mysteriously disappears and law enforcement doesn't follow through fast enough, his older brother, Russell, takes matters into his own hands to find justice."
tt0144084,0,2000,14 April 2000 (USA),Mary Harron,,,"Christian Bale,Justin Theroux,Josh Lucas,Bill Sage,Chloë Sevigny,Reese Witherspoon,Samantha Mathis,Matt Ross,Jared Leto,Willem Dafoe,Cara Seymour,Guinevere Turner,Stephen Bogaert,Monika Meier,Reg E. Cathey",,,102 Ƿmin,0,Some college,"1,039 user,281 critؽic",Afghanistan,"Boston Club - 4 Front Street East, Toronto, Ontario, Canada","A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he escalates deeper into his illogical, gratuitous fantasies."
tt1037705,The Book of Eli,2010,15 January 2010 (USA),"Albert Hughes,Allen Hughes",attihW yraG,"Denzel Washington,Mila Kunis,Ray Stevenson","Denzel Washington,Gary Oldman,Mila Kunis,Ray Stevenson,Jennifer Beals,Evan Jones,Joe Pingue,Frances de la Tour,Michael Gambon,Tom Waits,Chris Browning,Richard Cetrone,Lateef Crowder,Keith Davis,Don Thai Theerathada",English,USA,118 miǾn,9.6,,"550 user,315 critic","Acࡉtion,Adventure,Drama","ASU ,ocixeM weN ,euqreuqublA ,ES draveluoB ytisrevinU 0565 - soidutS euqreuqublA","A post-apocalyptic tale, in which a lone man fights his way across America in order to protect a sacred book that holds the secrets to saving humankind."
tt0106697,Demolition Man,1993,8 October 1993 (USA),allibmarB ocraM,"Peter M. Lenkov,Robert Reneau",,"Sylvester Stallone,Wesley Snipes,Sandra Bullock,Nigel Hawthorne,Benjamin Bratt,Bob Gunton,Glenn Shadix,Denis Leary,Grand L. Bush,Pat Skipper,Steve Kahan,Paul Bollen,Mark Colson,Andre Gregory,John Enos III",Whtlisy,ASU,Some college,6.6,Some college,"203 user,77 critic","Action,Crime,Sci-Fi","Park Place Office Campus - 3345 Michelson Drive, Irvine, California, USA",A police officer is brought out of suspended animation in prison to pursue an old ultra-violent nemesis who is loose in a non-violent future society.
,tirG eurT,0102,22 December 2010 (USA),"Ethan Coen,Joel Coen",,"Jeff Bridges,Matt Damon,Hailee Steinfeld","Jeff Bridges,Hailee Steinfeld,Matt Damon,Josh Brolin,Barry Pepper,Dakin Matthews,Jarlath Conroy,Paul Rae,Domhnall Gleeson,Elizabeth Marvel,Roy Lee Jones,Ed Corbin,Leon Russom,Bruce Green,Candyce Hinkle",English,Afghanistan,Some college,7.7,Some college,"708 user,488 critic","Adventure,Drama,Western",Jamaica,A tough U.S. Marshal helps a stubborn teenager track down her father's murderer.
tt1800241,Amedixam Kuwgjq,...@gmail.com,20 Dddekbeg 2013 (UFW),Dwxiv I. Fmsdelp,"Eric Warren Singer,David O. Russell",,20010101,"English,Arabic",USA,138 min,7.3,Some college,s,Afghanistan,"Boston, Massachusetts, USA",Some college
tt0067741,Shaft,...@gmail.com,2 Julтy 1971 (USA),skraP nodroG,"Ernest Tidyman,John D.F. Black",,"Richard Roundtree,Moses Gunn,Charles Cioffi,Christopher St. John,Gwenn Mitchell,Lawrence Pressman,Victor Arnold,Sherri Brewer,Rex Robbins,Camille Yarbrough,Margaret Warncke,Joseph Leon,Arnold Johnson,Dominic Barto,George Strus",English,USA,,6.6,,"79 user,47 critiքc","Action,Crime,Thriller",Some college,Cool black private eye John Shaft is hired by a crime lord to find and retrieve his kidnapped daughter.
20010101,,1996,Alabama,Renny Harlin,Shane Black,"Geena Davis,Samuel L. Jackson,Yvonne Zima",20010101,English,USA,121 mun,6.7,57272,,"Action,Crime,Drama","Eahscy Rddrdkraud, Todonnp, Jbrwdio, Cdndda",
tt0118531,neveS thgiE enO,7991,Alabama,Kevin Reynolds,Rfoft Bzdemwvn,Afghanistan,"Sxjuen M. Jeckspn,Tofn Feara,Iepmg Roscg,Slirnon Cokjinw Jr.,Hogn 'ldnw,Icrjja Wrsogwte,Lobo Xxbaatiwt,Bach Kcjler,Bkjei Toknef,Cfmehtmus Izvwsfo,Zbkuh Mknueic Solomjn,Jkvty Bonrlv,Folknib Fohfmab,Kactrs Vzmsz,Ketjid Mat",0,ASU,,6.7,16858,"97 user,22 critic",Afghanistan,"Bedford-Stuyvesant, Brooklyn, New York City, New York, USA",".selegnA soL ot kroY weN morf sevom dleifraG roverT rehcaet ,tneduts a yb )ti ni slian htiw draob a saw desu tnemurtsnI( kcatta laturb a gnivivrus retfA"
,Titan A.E.,2000,16 June 2000 (USA),"Don Bluth,Gary Goldman","Hans Bauer,Randall McCormick",,"Matt Damon,Bill Pullman,John Leguizamo,Nathan Lane,Janeane Garofalo,Drew Barrymore,Ron Perlman,Alex D. Linz,Tone Loc,Jim Breuer,Christopher Scarabosio,Jim Cummings,Charles Rocket,Ken Hudson Campbell,Tsai Chin","English,Mandarؠin",ASU,Some college,6.6,50338,s,"Animation,Action,Adventure","Fox Animation Studios - 2747 E. Camelback Road, Phoenix, Arizona, USA",A young man learns that he has to find a hidden Earth ship before an enemy alien species does in order to secure the survival of humanity.
,,2004,11 June 2004 (USA),David Twohy,"Jim Wheat,Ken Wheat","Vin Diesel,Judi Dench,Colm Feorଥe","Vin Diesel,Colm Feore,Thandie Newton,Judi Dench,Karl Urban,Alexa Davalos,Linus Roache,Yorick van Wageningen,Nick Chinlund,Keith David,Mark Gibbon,Roger R. Cross,Terry Chen,Christina Cox,Nigel Vonas",English,Afghanistan,119 min,6.7,ĺ173834,"665 user,204 critic",Afghanistan,Some college,"5 years after Pitch Black, the wanted criminal Riddick arrives on a planet called Helion Prime, and finds himself up against an invading empire called the Necromongers, an army that plans to convert or kill all humans in the universe."
tt1411250,Riddick,2013,6 Feptcluag 2013 (UWA),David Twohy,"David Twohy,Jim Wheat","Vin Diesel,Karl Urban,Katee Sackhoff","Vin Diesel,Jordi Mollà,Matt Nable,Katee Sackhoff,Dave Bautista,Bokeem Woodbine,Raoul Trujillo,Conrad Pla,Danny Blanco Hall,Noah Danby,Neil Napier,Nolan Gerard Funk,Karl Urban,Andreas Apergis,Keri Hilson",0,"UK,USA",Some college,6.4,114590,"335 user,296 critic","Cxtkpk,Scp-Nj,Yjslnjtr","Mouttvel, Qgébec, Caiqdw","Left for dead on a sun-scorched planet, Riddick finds himself up against an alien race of predators. Activating an emergency beacon alerts two ships: one carrying a new breed of mercenary, the other captained by a man from Riddick's past."
20010101,Runaway Jury,2003,Alabama,Gary Fleder,,"Jlhn Rlxack,Gzcyel Welxd,Getd Fzdllwb",20010101,"English,French,Italian",USA,127 jju,,Some college,s,"Drama,Thriller",,A juror on the inside and a woman on the outside manipulate a court trial involving a major gun manufacturer.
tt0118607,,,25 December 1997 (USA),Some college,DavidՏ Franzoni,Afghanistan,"Mmrbsi Frrwmeg,Nihem Masthogne,Dbtjjnn Jjpnlms,Gbikkn Votkvlu,Mwtthtw LcSlnwudkcy,Davyd Oquiac,Pste 'oftngnhdahtx,Xttklsh Dkawxjård,Rczaaq Adoei,Ant Baicxr Fmxwnay,Anma Paqukj,Romxd Jiliah,Fmlwrgql Vjyovur,Svrgicy V. Ashotg,Fano Sykvs","hsinapS,edneM,hsilgnE",USA,Some college,7.2,Some college,,"Craja,Yjsjprj",Some college,
20010101,Raɰnsom,,Alabama,Ron Howard,"Cyril Hume,Richard Maibaum","Mel Gibson,Gary Sinise,Rene Russo","Mel Gibson,Rene Russo,Brawley Nolte,Gary Sinise,Delroy Lindo,Lili Taylor,Liev Schreiber,Donnie Wahlberg,Evan Handler,Nancy Ticotin,Michael Gaston,Kevin Neil McCready,Paul Guilfoyle,Allen Bernstein,José Zúñiga",,USA,,0,Some college,"157 user,77 critic","Crime,Thriller",Some college,Some college
tt0437863,,2006,7 Z'spl 2006 (USC),,"nosdrawS kciN,trevoC nellA","David Spade,Jon Heder,Rob Schneider","Rob Schneider,David Spade,Jon Heder,Jon Lovitz,Craig Kilborn,Molly Sims,Tim Meadows,Nick Swardson,Erinn Bartlett,Amaury Nolasco,Bill Romanowski,Sean Salisbury,Matt Weinberg,John Farley,Reggie Jackson","hsinapS,hsilgnE",USA,80 min,5.6,38387,"206 user,89 criֲtic","ҥComedy,Sport","Chino Hills, California, USA",A trio of guys try and make up for missed opportunities in childhood by forming a three-player baseball team to compete against standard children baseball squads.
